time 	x0 	y0 	psi 	u 	heave 	trim 	roll 	z_VF 	z_VA 	X 	Y 	N 	WG1 	WG2 	WG3 	WG4 	x_0AW 	
s 	m 	m 	° 	m/s 	mm 	mm/m 	° 	mm 	mm 	N 	N 	Nm 	mm 	mm 	mm 	mm 	mm 	
95.4000	34.9963	0.0001	0.0000	0.0000	-0.1855	-1.6404	0.0019	3.0790	-3.4499	5.3286	-0.4371	-0.7687	-7.2625	-11.6329	-8.4867	2.1872	22.0909
95.4250	34.9963	0.0001	0.0000	0.0000	-0.0351	-1.7656	-0.0067	3.4786	-3.5487	5.0112	-0.2389	-1.5005	-4.6075	-11.8902	-8.4671	1.8621	21.8671
95.4500	34.9963	0.0001	0.0000	0.0000	0.0490	-1.8150	0.0085	3.6608	-3.5628	3.4949	0.0932	-1.3975	-4.4478	-10.9871	-9.2896	0.4625	21.3821
95.4750	34.9963	0.0001	0.0000	0.0000	0.1718	-1.8944	-0.0036	3.9416	-3.5980	2.5282	-1.0747	-0.5548	-3.1335	-10.8026	-9.6666	-0.5223	20.4962
95.5000	34.9963	0.0001	0.0000	0.0000	0.3460	-1.8821	0.0003	4.0914	-3.3994	2.2249	-0.1145	-0.7875	-2.8406	-11.5794	-9.2015	-1.2716	19.3677
95.5250	34.9963	0.0001	0.0000	0.0000	0.3381	-1.9727	-0.0100	4.2637	-3.5876	2.4711	0.4137	-0.9405	-0.0347	-11.2444	-11.0277	-1.4317	18.7708
95.5500	34.9963	0.0001	0.0000	0.0000	0.4937	-1.9169	-0.0121	4.3083	-3.3210	3.2452	0.4885	-1.1760	0.2229	-10.7152	-10.9053	-2.9302	17.6890
95.5750	34.9963	0.0001	0.0000	0.0000	0.6140	-1.9059	-0.0268	4.4068	-3.1787	3.6769	-0.4608	-0.4547	1.5458	-10.0986	-10.0485	-3.5192	15.8517
95.6000	34.9963	0.0001	0.0000	0.0000	0.6716	-1.9871	-0.0240	4.6259	-3.2827	3.5556	-0.1918	0.7664	1.3062	-10.2248	-10.1415	-4.5889	14.8072
95.6250	34.9963	0.0001	0.0000	0.0000	0.8219	-1.9025	-0.0235	4.6079	-2.9642	3.0348	-1.6464	-1.5407	4.6714	-9.2877	-8.9274	-5.5031	13.4269
95.6500	34.9963	0.0001	0.0000	0.0000	0.9052	-1.8532	-0.0358	4.5930	-2.7826	1.8753	-0.9731	-2.0284	4.0587	-7.5884	-8.8979	-6.1110	11.3052
95.6750	34.9963	0.0001	0.0000	0.0000	0.8990	-1.8564	-0.0212	4.5932	-2.7952	0.8978	-0.9941	-1.7961	6.1987	-6.3163	-9.2162	-7.8027	10.0182
95.7000	34.9963	0.0001	0.0000	0.0000	0.9867	-1.7363	-0.0505	4.4419	-2.4686	-0.0582	-0.3227	0.6653	6.3052	-5.8210	-6.9543	-8.0618	7.8266
95.7250	34.9963	0.0001	0.0000	0.0000	1.0767	-1.6647	-0.0389	4.3894	-2.2360	-0.5221	-1.3433	-0.9604	7.0777	-5.0442	-6.9249	-9.9090	5.9054
95.7500	34.9963	0.0001	0.0000	0.0000	1.1316	-1.6237	-0.0269	4.3627	-2.0995	-0.6255	0.7755	0.3158	8.1965	-3.2380	-6.5479	-10.5687	3.5785
95.7750	34.9963	0.0001	0.0000	0.0000	1.1311	-1.4263	-0.0395	3.9694	-1.7071	-0.2652	-0.4481	-1.2572	7.6549	-1.8056	-4.8785	-10.4039	2.5713
95.8000	34.9963	0.0001	0.0000	0.0000	1.1802	-1.4146	-0.0320	3.9952	-1.6348	-0.4400	0.0939	1.4699	7.7437	-0.7569	-3.9629	-11.6196	0.2117
95.8250	34.9963	0.0001	0.0000	0.0000	1.1893	-1.2737	-0.0490	3.7240	-1.3454	-0.8075	-1.4910	-0.5441	9.4930	-0.2083	-3.4096	-11.0353	-2.0778
95.8500	34.9963	0.0001	0.0000	0.0000	1.1305	-1.0957	-0.0355	3.3110	-1.0499	-0.8574	0.6139	0.7465	9.2887	0.6026	-2.3276	-11.5819	-3.8545
95.8750	34.9963	0.0001	0.0000	0.0000	1.1719	-0.9499	-0.0475	3.0623	-0.7184	-1.5852	-0.6511	-1.2046	8.3564	1.9329	-1.1820	-12.1427	-4.5866
95.9000	34.9963	0.0001	0.0000	0.0000	1.1500	-0.8582	-0.0386	2.8579	-0.5579	-2.2987	-0.0946	0.6656	10.4697	3.0837	-0.5112	-10.8798	-6.5870
95.9250	34.9963	0.0001	0.0000	0.0000	1.1259	-0.6867	-0.0394	2.4924	-0.2406	-3.1299	-1.2718	-0.2715	11.9880	3.6663	0.4386	-11.7091	-9.0258
95.9500	34.9963	0.0001	0.0000	0.0000	1.0211	-0.5487	-0.0344	2.1129	-0.0707	-2.4057	0.5501	0.2338	13.1158	4.0548	0.8302	-10.0834	-10.4341
95.9750	34.9963	0.0001	0.0000	0.0000	0.9055	-0.3180	-0.0411	1.5384	0.2727	-2.4984	-0.4002	-1.4911	9.7238	5.0404	1.8046	-10.0975	-12.2294
96.0000	34.9963	0.0001	0.0000	0.0000	0.9081	-0.2409	-0.0256	1.3875	0.4287	-2.4093	-0.1071	-0.1900	10.8515	5.3172	2.7886	-9.2588	-13.2879
96.0250	34.9963	0.0001	0.0000	0.0000	0.8123	-0.0054	-0.0315	0.8230	0.8017	-2.3486	-1.4809	-0.0283	10.5851	5.7541	2.0788	-7.7225	-15.1904
96.0500	34.9963	0.0001	0.0000	0.0000	0.5917	0.1718	-0.0225	0.2498	0.9336	-2.2380	-1.6972	-0.8039	10.7183	6.7641	3.3369	-7.8027	-16.4215
96.0750	34.9963	0.0001	0.0000	0.0000	0.6075	0.3103	-0.0213	-0.0100	1.2250	-2.7874	-0.3713	-0.7317	10.4608	7.0068	4.1056	-5.4325	-17.5640
96.1000	34.9963	0.0001	0.0000	0.0000	0.4765	0.4364	-0.0089	-0.3920	1.3450	-3.5081	-1.5699	-1.8305	10.3009	7.5992	3.9637	-4.3533	-18.7437
96.1250	34.9963	0.0001	0.0000	0.0000	0.4233	0.6551	-0.0136	-0.8804	1.7269	-3.3760	-0.7416	0.7576	10.6118	7.4389	4.2085	-4.0753	-19.7183
96.1500	34.9963	0.0001	0.0000	0.0000	0.2377	0.8177	-0.0029	-1.3896	1.8650	-3.7828	-2.3265	-1.2564	10.3099	7.8856	4.7812	-1.9171	-20.3292
96.1750	34.9963	0.0001	0.0000	0.0000	0.0971	0.9447	-0.0091	-1.7830	1.9771	-3.7293	-0.0048	-0.0327	10.0967	8.0896	3.9881	-2.3271	-20.9494
96.2000	34.9963	0.0001	0.0000	0.0000	-0.0186	1.0501	0.0008	-2.1084	2.0711	-3.1406	0.2726	0.1006	7.7081	8.5849	5.1681	-0.5741	-21.0100
96.2250	34.9963	0.0001	0.0000	0.0000	-0.1191	1.2406	0.0109	-2.5879	2.3497	-2.3521	-0.4639	0.4697	10.6384	9.5947	5.4813	0.2788	-22.1757
96.2500	34.9963	0.0001	0.0000	0.0000	-0.3006	1.3672	0.0025	-3.0213	2.4201	-3.1050	-2.1129	-0.3991	7.5306	9.6141	5.3639	1.7537	-22.5768
96.2750	34.9963	0.0001	0.0000	0.0000	-0.4351	1.4217	0.0277	-3.2643	2.3942	-2.9302	-0.0254	1.0148	7.6638	9.9201	5.7800	2.5218	-22.4928
96.3000	34.9963	0.0001	0.0000	0.0000	-0.5623	1.5207	0.0194	-3.5885	2.4639	-1.5709	-1.2157	-1.1716	8.2764	9.4588	5.1925	3.5585	-21.6115
96.3250	34.9963	0.0001	0.0000	0.0000	-0.6278	1.5059	0.0301	-3.6245	2.3689	-2.6769	0.4665	0.7415	6.2786	10.5755	5.3345	3.9213	-20.9307
96.3500	34.9963	0.0001	0.0000	0.0000	-0.8328	1.5748	0.0322	-3.9667	2.3011	-3.0264	-1.1544	0.6593	4.3695	9.5850	6.3969	4.8873	-20.3898
96.3750	34.9963	0.0001	0.0000	0.0000	-0.9730	1.6170	0.0211	-4.1908	2.2448	-2.7410	-0.2334	0.8095	2.0520	9.5462	6.0052	5.9947	-19.3219
96.4000	34.9963	0.0001	0.0000	0.0000	-1.0833	1.6496	0.0309	-4.3659	2.1994	-2.5199	-0.5343	-0.6679	1.4837	9.7161	5.7164	6.8807	-18.2821
96.4250	34.9963	0.0001	0.0000	0.0000	-1.1907	1.6598	0.0277	-4.4937	2.1122	-2.1381	-0.1080	-0.1627	1.7678	10.1046	5.9709	6.8759	-17.1070
96.4500	34.9963	0.0001	0.0000	0.0000	-1.2800	1.6315	0.0559	-4.5268	1.9668	-1.2427	-0.9048	0.8214	1.2884	9.1141	6.0298	7.5733	-15.0692
96.4750	34.9963	0.0001	0.0000	0.0000	-1.3503	1.6310	0.0424	-4.5960	1.8954	-0.2081	0.0375	1.5547	-2.0237	9.6821	5.5598	7.3047	-13.5630
96.5000	34.9963	0.0001	0.0000	0.0000	-1.4183	1.4620	0.0624	-4.3277	1.4911	0.6552	0.7794	1.0222	-0.7184	8.3906	5.8192	8.4733	-11.2222
96.5250	34.9963	0.0001	0.0000	0.0000	-1.4864	1.4362	0.0524	-4.3443	1.3716	0.6017	1.1628	0.7825	-5.0692	7.8225	5.7115	8.7702	-9.1424
96.5500	34.9963	0.0001	0.0000	0.0000	-1.6276	1.2406	0.0572	-4.0963	0.8412	-0.2902	-0.1003	0.0135	-5.6020	7.1282	5.7604	9.2556	-6.8622
96.5750	34.9963	0.0001	0.0000	0.0000	-1.6437	1.2428	0.0618	-4.1169	0.8294	-0.5328	-1.1423	0.6993	-8.2393	6.6475	5.1338	9.7268	-4.7358
96.6000	34.9963	0.0001	0.0000	0.0000	-1.7168	1.1147	0.0482	-3.9351	0.5015	-0.8717	0.2334	0.4833	-6.9873	5.8318	5.6968	9.9106	-1.7328
96.6250	34.9963	0.0001	0.0000	0.0000	-1.7541	0.9629	0.0627	-3.6703	0.1620	-0.2902	1.6873	1.1595	-10.4769	4.2247	5.6724	9.4959	0.5521
96.6500	34.9963	0.0001	0.0000	0.0000	-1.7422	0.8191	0.0516	-3.3722	-0.1121	0.9691	1.6270	0.5379	-11.7466	4.0937	5.3247	9.7127	2.4780
96.6750	34.9963	0.0001	0.0000	0.0000	-1.7529	0.6645	0.0615	-3.0752	-0.4306	1.9252	0.3498	0.2047	-10.8142	2.5156	4.6393	9.6891	4.0914
96.7000	34.9963	0.0001	0.0000	0.0000	-1.7035	0.4986	0.0655	-2.6956	-0.7114	3.1846	0.7578	2.0971	-12.2704	2.1612	3.6552	9.5241	6.1199
96.7250	34.9963	0.0001	0.0000	0.0000	-1.7542	0.3210	0.0572	-2.3929	-1.1154	3.6234	0.9395	1.4614	-11.2582	0.1948	4.7911	8.3414	9.1089
96.7500	34.9963	0.0001	0.0000	0.0000	-1.5885	0.1200	0.0586	-1.8273	-1.3498	3.3486	1.5020	0.6675	-14.6679	-0.2616	2.1767	8.5676	10.6897
96.7750	34.9963	0.0001	0.0000	0.0000	-1.6229	-0.0603	0.0728	-1.5028	-1.7429	3.1703	2.1933	0.4506	-12.8565	-1.0191	2.0542	8.6289	12.9979
96.8000	34.9963	0.0001	0.0000	0.0000	-1.4921	-0.2085	0.0562	-1.0773	-1.9070	2.3998	1.7260	1.6193	-15.6269	-2.2329	1.4373	8.1953	14.6813
96.8250	34.9963	0.0001	0.0000	0.0000	-1.4661	-0.3502	0.0524	-0.7692	-2.1629	2.8278	0.4925	0.7672	-15.3249	-2.7961	0.9771	8.3602	15.2502
96.8500	34.9963	0.0001	0.0000	0.0000	-1.3920	-0.5450	0.0363	-0.3075	-2.4765	3.0455	0.5409	-0.3092	-14.1351	-4.6023	-0.2468	6.7439	17.5351
96.8750	34.9963	0.0001	0.0000	0.0000	-1.3616	-0.7359	0.0439	0.1028	-2.8261	4.1870	1.0789	-0.7619	-12.3948	-5.5200	-0.4378	7.0691	18.0900
96.9000	34.9963	0.0001	0.0000	0.0000	-1.2939	-0.8480	0.0278	0.3936	-2.9814	5.1289	0.2628	-0.8367	-11.4003	-6.7484	-1.9947	6.0654	19.5635
96.9250	34.9963	0.0001	0.0000	0.0000	-1.0853	-1.0499	0.0403	1.0040	-3.1746	5.0646	1.3496	1.6413	-12.0308	-7.2582	-2.6360	4.9014	20.8459
96.9500	34.9963	0.0001	0.0000	0.0000	-1.0243	-1.1611	0.0219	1.2862	-3.3349	4.9969	0.0187	-0.3467	-12.1017	-7.4572	-3.6251	4.6753	21.3495
96.9750	34.9963	0.0001	0.0000	0.0000	-0.9358	-1.3306	0.0510	1.7122	-3.5837	4.3832	1.0310	-0.5280	-9.6422	-8.5108	-4.9126	4.0533	21.4241
97.0000	34.9963	0.0001	0.0000	0.0000	-0.8194	-1.4556	0.0215	2.0773	-3.7161	3.7803	1.6778	-0.1989	-8.0172	-9.0546	-6.0339	3.3841	22.7717
97.0250	34.9963	0.0001	0.0000	0.0000	-0.7825	-1.5419	0.0096	2.2858	-3.8507	3.4521	-0.7595	-1.1711	-8.4789	-10.6521	-6.4403	3.6339	22.2635
97.0500	34.9963	0.0001	0.0000	0.0000	-0.5492	-1.6322	0.0175	2.6989	-3.7973	3.5984	0.6609	0.5399	-6.5610	-10.5743	-6.9787	1.5605	22.4500
97.0750	34.9963	0.0001	0.0000	0.0000	-0.5186	-1.7462	0.0282	2.9563	-3.9936	3.8124	0.3281	-1.1938	-5.7086	-10.2831	-8.2615	1.9610	21.9510
97.1000	34.9963	0.0001	0.0000	0.0000	-0.3670	-1.8287	0.0096	3.2721	-4.0062	4.3476	1.9682	-0.0527	-3.3023	-11.5309	-8.9127	0.3919	20.9998
97.1250	34.9963	0.0001	0.0000	0.0000	-0.2109	-1.8960	0.0057	3.5623	-3.9840	5.3572	-0.1981	-1.5165	-2.6185	-12.1718	-8.9225	0.4108	20.7759
97.1500	34.9963	0.0001	0.0000	0.0000	-0.0822	-1.9251	-0.0060	3.7488	-3.9132	5.3607	-0.0511	0.5678	-2.6097	-11.4630	-9.9017	-0.1076	19.9133
97.1750	34.9963	0.0001	0.0000	0.0000	-0.0924	-1.9219	-0.0023	3.7321	-3.9170	4.6722	-0.8723	-1.0015	-2.4676	-10.7588	-10.3717	-1.2716	18.9340
97.2000	34.9963	0.0001	0.0000	0.0000	0.0628	-1.9336	-0.0184	3.9107	-3.7851	2.6708	-0.5122	-1.3486	0.2584	-11.4095	-9.8037	-3.0480	17.8988
97.2250	34.9963	0.0001	0.0000	0.0000	0.1976	-1.9867	-0.0186	4.1512	-3.7560	1.5328	0.6418	-0.9403	1.7057	-10.3073	-9.8821	-3.5192	16.4253
97.2500	34.9963	0.0001	0.0000	0.0000	0.2884	-1.9761	-0.0248	4.2209	-3.6441	0.5660	-1.9277	-1.1437	0.5691	-9.8461	-10.1415	-4.9659	15.6512
97.2750	34.9963	0.0001	0.0000	0.0000	0.3460	-1.9318	-0.0216	4.1903	-3.4983	0.8301	0.5084	0.2771	1.7057	-9.2926	-9.9996	-4.8387	13.6181
97.3000	34.9963	0.0001	0.0000	0.0000	0.4963	-1.9452	-0.0322	4.3672	-3.3746	1.9324	1.3723	0.1179	5.7281	-7.8506	-9.0889	-6.1299	12.3964
97.3250	34.9963	0.0001	0.0000	0.0000	0.5536	-1.8914	-0.0449	4.3175	-3.2104	2.8385	0.9327	0.0212	5.0266	-7.3698	-9.2162	-6.8179	10.8249
97.3500	34.9963	0.0001	0.0000	0.0000	0.5960	-1.7974	-0.0303	4.1728	-2.9809	2.9064	-1.5900	-0.3888	5.2308	-6.0638	-7.3313	-8.2692	8.4607
97.3750	34.9963	0.0001	0.0000	0.0000	0.6884	-1.6785	-0.0313	4.0286	-2.6517	2.1143	-0.2068	1.2292	5.3285	-5.6171	-7.0620	-9.5226	6.3996
97.4000	34.9963	0.0001	0.0000	0.0000	0.8150	-1.6302	-0.0392	4.0592	-2.4291	0.4090	-1.2192	-1.0627	5.7724	-4.1944	-6.6018	-9.2541	4.7489
97.4250	34.9963	0.0001	0.0000	0.0000	0.7758	-1.6235	-0.0371	4.0064	-2.4549	-0.9073	0.2850	-0.2806	7.5839	-3.5293	-5.1379	-10.5923	2.5246
97.4500	34.9963	0.0001	0.0000	0.0000	0.7343	-1.4397	-0.0505	3.5994	-2.1308	-2.2558	-0.2070	-0.0074	9.0667	-2.7087	-3.6006	-11.4923	0.9438
97.4750	34.9963	0.0001	0.0000	0.0000	0.8130	-1.3566	-0.0525	3.5127	-1.8867	-1.8884	-2.1256	-0.8332	8.6760	-1.3735	-2.6850	-11.1954	-0.7815
97.5000	34.9963	0.0001	0.0000	0.0000	0.7839	-1.2517	-0.0471	3.2749	-1.7070	-1.5638	0.3046	0.3568	8.8093	0.4229	-1.9898	-12.1662	-2.8846
97.5250	34.9963	0.0001	0.0000	0.0000	0.7587	-1.0679	-0.0486	2.8839	-1.3665	-1.3497	-0.5477	-1.4960	9.4930	1.8311	-1.5590	-11.5960	-4.3021
97.5500	34.9963	0.0001	0.0000	0.0000	0.7570	-0.9227	-0.0320	2.5933	-1.0792	-0.3081	-0.5075	-0.6694	10.9758	1.9913	-0.5015	-11.5488	-6.7316
97.5750	34.9963	0.0001	0.0000	0.0000	0.7529	-0.7769	-0.0420	2.2990	-0.7932	-0.6434	-0.2641	1.3413	11.6062	3.5304	0.7764	-10.8798	-8.2984
97.6000	34.9963	0.0001	0.0000	0.0000	0.7066	-0.6347	-0.0311	1.9695	-0.5564	-1.5138	-0.1259	0.8033	11.3043	3.9577	1.0603	-10.7054	-10.0331
97.6250	34.9963	0.0001	0.0000	0.0000	0.6253	-0.4363	-0.0508	1.4934	-0.2429	-2.4342	-1.0724	-1.4518	10.7183	4.1955	2.9795	-9.6969	-11.0216
97.6500	34.9963	0.0001	0.0000	0.0000	0.5520	-0.2800	-0.0309	1.1092	-0.0052	-4.1181	0.1878	-0.1798	10.8870	5.0793	1.9367	-8.8959	-13.0501
97.6750	34.9963	0.0001	0.0000	0.0000	0.5020	-0.1250	-0.0455	0.7508	0.2532	-4.2394	-1.4756	-0.1917	11.8638	5.8853	3.0138	-8.7781	-14.6309
97.7000	34.9963	0.0001	0.0000	0.0000	0.4075	0.0295	-0.0190	0.3488	0.4663	-4.2822	-0.6537	0.1137	11.6328	5.7687	4.1007	-7.2231	-15.8666
97.7250	34.9963	0.0001	0.0000	0.0000	0.2688	0.2931	-0.0261	-0.3144	0.8520	-3.5437	-0.0025	-0.9299	12.4409	6.4727	4.9918	-6.5727	-17.3401
97.7500	34.9963	0.0001	0.0000	0.0000	0.2715	0.4233	-0.0200	-0.5708	1.1138	-2.1310	-0.8201	-1.3714	10.3720	7.4535	4.8596	-5.0790	-18.3986
97.7750	34.9963	0.0001	0.0000	0.0000	0.0848	0.5757	-0.0235	-1.0608	1.2304	-2.3308	-2.7230	-1.0294	9.2976	8.2789	5.1729	-4.1365	-19.2240
97.8000	34.9963	0.0001	0.0000	0.0000	-0.0639	0.7749	-0.0126	-1.6060	1.4783	-2.5056	-2.7029	-1.2344	9.9547	8.4634	5.6135	-3.8303	-20.1660
97.8250	34.9963	0.0001	0.0000	0.0000	-0.2203	0.9131	-0.0232	-2.0373	1.5968	-2.7089	-2.0636	-1.5027	10.5140	8.1964	6.0346	-2.7229	-20.7115
97.8500	34.9963	0.0001	0.0000	0.0000	-0.3647	1.0305	0.0099	-2.4153	1.6859	-4.7674	-0.4212	-0.0221	9.3420	8.9393	6.2941	-0.8568	-21.4623
97.8750	34.9963	0.0001	0.0000	0.0000	-0.4699	1.2045	-0.0080	-2.8668	1.9270	-4.5248	-1.5787	0.9151	8.4541	9.0703	5.5303	0.4155	-22.3390
97.9000	34.9963	0.0001	0.0000	0.0000	-0.6496	1.3666	0.0081	-3.3691	2.0699	-3.3261	0.3084	1.0633	7.2730	8.5751	5.5451	0.8820	-22.1571
97.9250	34.9963	0.0001	0.0000	0.0000	-0.7312	1.4175	0.0191	-3.5521	2.0897	-3.3868	-0.7615	-0.6954	6.7403	9.7695	6.4802	1.4757	-22.1478
97.9500	34.9963	0.0001	0.0000	0.0000	-0.8903	1.5346	0.0332	-3.9441	2.1635	-2.8409	0.2235	-0.4539	5.8257	9.9637	6.2696	2.5312	-22.5022
97.9750	34.9963	0.0001	0.0000	0.0000	-1.0502	1.6547	0.0141	-4.3430	2.2427	-2.3094	-0.7163	0.3891	5.7991	9.2354	6.0102	3.1721	-21.6488
98.0000	34.9963	0.0001	0.0000	0.0000	-1.2234	1.6165	0.0192	-4.4402	1.9934	-2.2880	-2.8802	-0.7348	4.2452	9.8084	6.8865	3.5538	-21.1079
98.0250	34.9963	0.0001	0.0000	0.0000	-1.3055	1.8112	0.0271	-4.9097	2.2987	-2.3272	-0.6173	0.2339	4.8313	9.7404	5.8633	4.7931	-19.8255
98.0500	34.9963	0.0001	0.0000	0.0000	-1.3839	1.7875	0.0320	-4.9410	2.1732	-2.6768	0.3654	0.1359	4.2896	10.2162	5.9122	5.0664	-18.5432
98.0750	34.9963	0.0001	0.0000	0.0000	-1.5767	1.8541	0.0372	-5.2663	2.1129	-2.0918	-0.1019	1.3046	2.7802	10.2114	6.0689	5.7403	-17.5453
98.1000	34.9963	0.0001	0.0000	0.0000	-1.6491	1.7714	0.0281	-5.1743	1.8761	-1.6387	-1.9105	0.3909	-0.2655	9.5122	5.8633	6.5508	-15.8060
98.1250	34.9963	0.0001	0.0000	0.0000	-1.7704	1.7386	0.0278	-5.2303	1.6895	-2.2344	0.2387	1.5566	-0.0435	9.3034	6.5830	7.8513	-14.8500
98.1500	34.9963	0.0001	0.0000	0.0000	-1.8389	1.6919	0.0446	-5.2057	1.5280	-2.0311	-0.0359	-0.3164	-0.5763	9.2597	5.1093	8.7042	-12.4346
98.1750	34.9963	0.0001	0.0000	0.0000	-1.9493	1.5868	0.0522	-5.1071	1.2084	-0.5970	0.8686	1.1665	-4.2968	7.4681	5.5451	8.3084	-10.3875
98.2000	34.9963	0.0001	0.0000	0.0000	-2.0486	1.5535	0.0555	-5.1401	1.0429	-0.4471	-0.3865	1.3893	-2.9382	7.9342	6.1473	8.3933	-8.6761
98.2250	34.9963	0.0001	0.0000	0.0000	-2.0430	1.4586	0.0432	-4.9456	0.8596	0.2842	-0.7290	-0.0450	-4.7851	7.2544	5.6332	8.9398	-5.6684
98.2500	34.9963	0.0001	0.0000	0.0000	-2.1138	1.2665	0.0532	-4.6342	0.4066	0.1701	1.5623	1.2891	-4.9005	5.7590	5.0995	9.5006	-3.5281
98.2750	34.9963	0.0001	0.0000	0.0000	-2.0617	1.1939	0.0666	-4.4375	0.3142	0.1985	-0.0297	-0.5070	-8.8430	5.8221	5.2268	9.6090	-0.9167
98.3000	34.9963	0.0001	0.0000	0.0000	-2.1222	1.0506	0.0426	-4.2130	-0.0314	0.7194	1.0364	1.7819	-8.8341	4.2247	5.1632	9.6466	1.2982
98.3250	34.9963	0.0001	0.0000	0.0000	-2.1793	0.9370	0.0690	-4.0439	-0.3147	0.9513	0.8937	2.4561	-11.1960	2.7293	4.6344	9.0388	3.4339
98.3500	34.9963	0.0001	0.0000	0.0000	-2.0957	0.7083	0.0519	-3.5052	-0.6862	1.0941	1.6920	1.8387	-11.2760	2.4913	3.0285	9.6137	5.3738
98.3750	34.9963	0.0001	0.0000	0.0000	-2.1310	0.5822	0.0532	-3.2896	-0.9725	1.7005	1.4609	-0.1318	-12.4036	1.4718	3.1167	9.8681	7.9711
98.4000	34.9963	0.0001	0.0000	0.0000	-2.0262	0.3675	0.0733	-2.7575	-1.2949	2.0608	1.4270	0.0875	-15.0853	0.3647	2.1620	9.5431	9.3747
98.4250	34.9963	0.0001	0.0000	0.0000	-2.0277	0.2344	0.0665	-2.4942	-1.5612	2.8921	1.1596	1.7067	-12.7677	-1.0045	1.3150	8.6995	11.5850
98.4500	34.9963	0.0001	0.0000	0.0000	-1.9459	0.0538	0.0558	-2.0530	-1.8388	3.3415	-0.1884	-0.5793	-14.9076	-2.4125	0.5071	8.4545	13.4596
98.4750	34.9963	0.0001	0.0000	0.0000	-1.9226	-0.1000	0.0389	-1.7235	-2.1216	3.3344	2.0241	0.7050	-15.9731	-2.7185	0.4581	7.2104	15.2455
98.5000	34.9963	0.0001	0.0000	0.0000	-1.8447	-0.3981	0.0505	-1.0526	-2.6368	3.2381	2.7006	0.5297	-15.6979	-4.2576	0.2721	7.9974	17.2600
98.5250	34.9963	0.0001	0.0000	0.0000	-1.6994	-0.4898	0.0524	-0.7247	-2.6742	3.7268	2.1036	1.1488	-12.2261	-4.9616	-0.5162	7.6016	18.4304
98.5500	34.9963	0.0001	0.0000	0.0000	-1.5740	-0.6976	0.0431	-0.1858	-2.9622	3.5449	-0.0216	0.4846	-13.3271	-6.1997	-2.6263	5.8863	18.9573
98.5750	34.9963	0.0001	0.0000	0.0000	-1.5270	-0.8100	0.0175	0.0848	-3.1389	3.9266	0.1592	-0.1239	-11.7643	-6.0298	-2.8417	5.5188	19.9879
98.6000	34.9963	0.0001	0.0000	0.0000	-1.4927	-0.9526	0.0462	0.4031	-3.3884	3.5449	2.1345	0.1958	-9.7487	-7.4185	-3.2382	5.1936	20.7013
98.6250	34.9963	0.0001	0.0000	0.0000	-1.3354	-1.1023	0.0281	0.8582	-3.5289	4.2726	1.6932	0.1535	-11.2405	-8.7051	-4.4672	4.7412	21.2656
98.6500	34.9963	0.0001	0.0000	0.0000	-1.2499	-1.2539	0.0220	1.2453	-3.7451	3.9124	0.7099	1.0943	-7.9462	-8.6274	-5.2407	3.9166	22.2635
98.6750	34.9963	0.0001	0.0000	0.0000	-1.0185	-1.3545	0.0280	1.6769	-3.7139	4.4689	-0.4380	-0.7414	-8.2303	-9.6665	-7.3214	2.7810	22.5432
98.7000	34.9963	0.0001	0.0000	0.0000	-0.9727	-1.4293	0.0131	1.8716	-3.8169	4.8899	1.8016	0.1201	-7.8130	-11.2250	-7.5173	2.7810	22.0630
98.7250	34.9963	0.0001	0.0000	0.0000	-0.8623	-1.6106	0.0143	2.3428	-4.0674	4.9433	0.7520	-1.0282	-7.0405	-11.1716	-7.9236	2.2296	22.1562
98.7500	34.9963	0.0001	0.0000	0.0000	-0.6958	-1.5953	0.0152	2.4787	-3.8704	4.1585	-1.1749	-1.1876	-4.8651	-11.5358	-9.5197	1.4663	20.8645
98.7750	34.9963	0.0001	0.0000	0.0000	-0.5484	-1.7157	-0.0016	2.8659	-3.9626	3.0561	-1.6494	-1.0376	-2.6541	-11.7397	-9.0301	1.0846	21.0884
98.8000	34.9963	0.0001	0.0000	0.0000	-0.4511	-1.7644	-0.0084	3.0600	-3.9622	2.5531	0.5994	0.3669	-3.2224	-11.2639	-10.9935	-0.2772	20.2350
98.8250	34.9963	0.0001	0.0000	0.0000	-0.3195	-1.8199	-0.0003	3.3022	-3.9411	2.2356	-0.1166	-1.5483	-1.6862	-11.9970	-11.3313	-1.1773	19.7128
98.8500	34.9963	0.0001	0.0000	0.0000	-0.1840	-1.7879	-0.0056	3.3739	-3.7418	3.1738	0.8851	-0.1662	-0.2921	-11.0599	-10.0828	-2.4496	18.6496
98.8750	34.9963	0.0001	0.0000	0.0000	-0.0565	-1.8195	-0.0158	3.5642	-3.6772	3.8910	-0.0426	0.7169	0.2139	-10.8511	-10.9396	-2.4496	17.1154
98.9000	34.9963	0.0001	0.0000	0.0000	-0.0023	-1.8550	-0.0162	3.6892	-3.6937	3.3844	-0.7010	-0.4950	0.9599	-10.0791	-10.5871	-3.5664	16.4906
98.9250	34.9963	0.0001	0.0000	0.0000	0.1549	-1.8619	-0.0204	3.8599	-3.5502	2.9312	0.5060	-0.0625	0.9154	-10.1034	-9.6960	-5.7293	14.1264
98.9500	34.9963	0.0001	0.0000	0.0000	0.1941	-1.7919	-0.0267	3.7600	-3.3718	1.2760	0.6233	-0.3683	2.9133	-9.1469	-10.0387	-5.3664	12.5969
