time 	x0 	y0 	psi 	u 	heave 	trim 	roll 	z_VF 	z_VA 	X 	Y 	N 	WG1 	WG2 	WG3 	WG4 	x_0AW 	
s 	m 	m 	° 	m/s 	mm 	mm/m 	° 	mm 	mm 	N 	N 	Nm 	mm 	mm 	mm 	mm 	mm 	
27.5250	18.9972	0.0001	0.0000	0.0000	-0.0244	0.0297	-0.0009	-0.0836	0.0347	-0.5237	0.8489	0.1311	27.8050	-0.2669	-0.7090	-0.0137	-15.9017
27.5500	18.9972	0.0001	0.0000	0.0000	0.0172	-0.0384	0.0168	0.0935	-0.0592	-0.0493	-2.0759	-0.7039	29.6607	-0.0727	0.3828	-0.0278	-16.9696
27.5750	18.9972	0.0001	0.0000	0.0000	0.0396	0.0023	0.0099	0.0351	0.0441	0.5144	0.6117	0.8244	28.6041	0.6605	0.7745	-0.1974	-21.0171
27.6000	18.9972	0.0001	0.0000	0.0000	-0.0842	0.0112	0.0030	-0.1065	-0.0620	-0.2704	0.6409	-0.0742	28.5686	-0.2136	0.0450	-0.1173	-23.7590
27.6250	18.9972	0.0001	0.0000	0.0000	0.0585	-0.0232	0.0031	0.1047	0.0122	0.0899	-0.6184	-1.3734	29.8649	-0.5242	0.1527	0.5141	-26.3377
27.6500	18.9972	0.0001	0.0000	0.0000	-0.1026	-0.0299	-0.0071	-0.0430	-0.1621	-0.2134	0.4876	0.9268	26.6506	-0.0484	0.4415	-0.5461	-28.3428
27.6750	18.9972	0.0001	0.0000	0.0000	0.0001	-0.0041	0.0094	0.0083	-0.0081	-0.2990	-0.0909	0.9741	28.8527	-0.3786	-1.5021	-0.0231	-29.8210
27.7000	18.9972	0.0001	0.0000	0.0000	-0.0344	-0.0630	0.0029	0.0909	-0.1597	-0.2454	-1.2421	-1.1739	26.7838	0.0050	0.1625	-0.9137	-32.0593
27.7250	18.9972	0.0001	0.0000	0.0000	-0.0209	0.0307	-0.0082	-0.0819	0.0401	-0.2491	-0.4580	-1.3555	25.3986	0.2866	-0.0138	0.2738	-32.8940
27.7500	18.9972	0.0001	0.0000	0.0000	-0.0408	-0.0375	0.0035	0.0339	-0.1154	-0.3239	0.7535	0.1774	23.8270	0.2817	0.4661	-0.0231	-32.9267
27.7750	18.9972	0.0001	0.0000	0.0000	0.0276	0.0327	-0.0095	-0.0374	0.0926	-0.0207	-0.2531	1.0108	21.4650	-0.2523	0.1380	0.0429	-34.1530
27.8000	18.9972	0.0001	0.0000	0.0000	0.0171	-0.0470	0.0030	0.1105	-0.0764	0.2789	0.5839	0.8532	19.3961	-0.8399	-0.3516	-0.2869	-32.7914
27.8250	18.9972	0.0001	0.0000	0.0000	0.0340	0.0433	0.0110	-0.0522	0.1202	0.2683	0.6119	0.4032	16.5103	-0.6262	0.3436	0.3397	-34.5121
27.8500	18.9972	0.0001	0.0000	0.0000	0.0332	0.0161	-0.0100	0.0013	0.0652	0.1469	-0.3106	-1.3505	15.3560	0.1021	-0.3663	0.2785	-34.2090
27.8750	18.9972	0.0001	0.0000	0.0000	0.0287	-0.0171	-0.0031	0.0628	-0.0053	-0.0600	-0.6932	-1.1379	11.7953	-0.4320	-0.1361	0.1843	-33.1318
27.9000	18.9972	0.0001	0.0000	0.0000	-0.0037	0.0128	-0.0045	-0.0292	0.0218	-0.2133	-1.2524	-0.0318	8.4922	-0.1262	0.1430	0.1371	-29.7464
27.9250	18.9972	0.0001	0.0000	0.0000	0.0117	-0.0813	-0.0037	0.1735	-0.1502	-1.4085	0.6392	1.2169	4.1946	0.2477	0.1772	-0.5131	-27.4708
27.9500	18.9972	0.0001	0.0000	0.0000	0.0622	0.0149	-0.0011	0.0326	0.0918	-0.1385	-0.1478	-0.9931	1.4331	-0.6214	-0.0089	0.4811	-23.9036
27.9750	18.9972	0.0001	0.0000	0.0000	-0.0708	0.0486	0.0044	-0.1676	0.0260	0.3503	1.7654	0.4174	-0.3161	-0.8302	-0.0578	0.4670	-20.6394
28.0000	18.9972	0.0001	0.0000	0.0000	0.0444	-0.0073	-0.0059	0.0590	0.0299	0.2469	-0.4778	-0.3351	-4.8268	0.2915	0.6423	-0.3435	-20.0938
28.0250	18.9972	0.0001	0.0000	0.0000	0.0060	0.0283	0.0073	-0.0503	0.0623	0.1291	0.1786	1.3525	-5.8569	0.3109	-0.6551	-0.2916	-14.1344
28.0500	18.9972	0.0001	0.0000	0.0000	0.0490	0.0021	0.0082	0.0447	0.0533	-0.0885	-0.6840	-0.5949	-11.4509	-0.7864	-0.9489	0.5754	-9.6952
28.0750	18.9972	0.0001	0.0000	0.0000	-0.0298	-0.0694	0.0001	0.1082	-0.1679	-0.2811	1.3854	0.5483	-11.9748	-0.7331	-0.0921	-0.3765	-7.0325
28.1000	18.9972	0.0001	0.0000	0.0000	-0.0193	0.0288	-0.0134	-0.0766	0.0379	-0.3739	-0.0447	-0.8632	-17.2491	0.1943	0.1233	-0.6451	-0.3597
28.1250	18.9972	0.0001	0.0000	0.0000	-0.0173	-0.0576	0.0029	0.0974	-0.1320	-0.3846	1.0439	0.3236	-20.9341	-0.9855	0.5591	-0.9231	2.5408
28.1500	18.9972	0.0001	0.0000	0.0000	0.0119	0.0235	-0.0064	-0.0349	0.0587	0.0791	-0.9830	0.3466	-21.8043	-0.4999	0.1233	0.4387	4.2148
28.1750	18.9972	0.0001	0.0000	0.0000	-0.0249	0.0046	0.0085	-0.0340	-0.0158	0.2397	0.1921	0.5228	-26.9277	-0.3495	0.3828	-0.2540	9.4655
28.2000	18.9972	0.0001	0.0000	0.0000	0.0521	0.0072	-0.0045	0.0378	0.0664	0.2718	0.1971	-0.4559	-28.2241	-0.8496	0.5004	0.0947	14.4736
28.2250	18.9972	0.0001	0.0000	0.0000	-0.0517	0.0012	0.0006	-0.0540	-0.0494	0.2040	0.3939	-0.3180	-29.9111	-0.7574	-0.3320	0.4623	17.5326
28.2500	18.9972	0.0001	0.0000	0.0000	0.0557	0.0087	0.0108	0.0384	0.0730	-0.1492	-1.1053	0.3945	-31.0299	0.0196	-0.1900	0.0665	20.1393
28.2750	18.9972	0.0001	0.0000	0.0000	0.0081	-0.0714	0.0038	0.1502	-0.1340	-0.5166	-0.9342	0.0855	-32.3441	-0.4952	-0.1460	-0.1268	23.5386
28.3000	18.9972	0.0001	0.0000	0.0000	-0.0561	-0.0081	-0.0176	-0.0399	-0.0723	-0.1277	0.6243	0.0220	-33.1521	-0.2912	-0.1508	-0.1409	25.9308
28.3250	18.9972	0.0001	0.0000	0.0000	-0.0146	-0.0112	0.0162	0.0077	-0.0368	-1.0731	-0.3738	-1.4692	-33.8714	-0.0388	-0.5131	0.3397	28.2251
28.3500	18.9972	0.0001	0.0000	0.0000	0.0280	-0.0179	-0.0081	0.0636	-0.0075	-0.2526	-0.0221	0.5081	-33.0900	0.1118	-0.1117	-0.6168	31.0882
28.3750	18.9972	0.0001	0.0000	0.0000	-0.0134	-0.0013	0.0078	-0.0109	-0.0159	0.1791	-1.9355	-0.4812	-29.9289	-0.7476	0.5884	-0.0042	30.7758
28.4000	18.9972	0.0001	0.0000	0.0000	-0.0128	0.0329	0.0004	-0.0783	0.0526	0.1219	-1.0820	-0.7347	-30.2841	-1.5633	0.0645	0.6367	33.1399
28.4250	18.9972	0.0001	0.0000	0.0000	-0.0170	-0.0012	0.0030	-0.0147	-0.0194	0.3396	-1.5249	-2.3804	-26.0841	-0.9758	1.0879	-0.0231	34.5435
28.4500	18.9972	0.0001	0.0000	0.0000	0.0450	-0.0002	0.0040	0.0453	0.0447	-0.2919	0.2094	-0.8373	-25.3560	-1.2574	0.5004	0.1324	33.9420
28.4750	18.9972	0.0001	0.0000	0.0000	-0.0195	-0.0563	0.0058	0.0925	-0.1316	-1.0445	0.2911	1.6042	-21.0584	-1.0778	-0.5670	-0.2775	35.1171
28.5000	18.9972	0.0001	0.0000	0.0000	-0.0540	0.0016	-0.0113	-0.0573	-0.0508	-0.0992	0.3038	0.8016	-16.5654	-0.4903	-0.0235	0.1466	33.2099
28.5250	18.9972	0.0001	0.0000	0.0000	-0.0423	-0.0723	0.0093	0.1015	-0.1861	-0.0636	-0.5605	-1.0914	-13.1646	-0.7767	-0.9048	-0.4802	33.0607
28.5500	18.9972	0.0001	0.0000	0.0000	0.0358	-0.0418	-0.0018	0.1191	-0.0474	0.2148	1.2711	0.3511	-7.4907	-0.1455	-0.0774	0.0665	31.9322
28.5750	18.9972	0.0001	0.0000	0.0000	-0.0507	0.0256	0.0044	-0.1015	0.0002	0.2896	-0.8551	-0.2859	-4.3562	-1.6362	-0.2733	-0.5367	29.9038
28.6000	18.9972	0.0001	0.0000	0.0000	0.0221	0.0000	0.0117	0.0220	0.0221	-0.7556	0.2010	1.4871	0.7938	-1.6167	-0.2586	0.3539	28.4256
28.6250	18.9972	0.0001	0.0000	0.0000	0.0682	-0.0100	-0.0034	0.0881	0.0484	0.2540	-0.6217	-0.4490	4.5320	-0.1844	0.4857	0.6320	26.0614
28.6500	18.9972	0.0001	0.0000	0.0000	0.0188	0.0670	-0.0035	-0.1146	0.1522	0.4466	0.8341	0.1728	5.8373	-1.7576	0.1135	-0.2351	24.5552
28.6750	18.9972	0.0001	0.0000	0.0000	0.0610	0.0343	0.0031	-0.0072	0.1293	0.0863	0.1087	-0.6276	11.5290	-2.0342	-0.1607	-0.0419	19.5331
28.7000	18.9972	0.0001	0.0000	0.0000	-0.0179	0.0132	-0.0105	-0.0440	0.0083	-0.2776	0.2749	1.2789	13.4469	-2.0828	-0.0970	0.8015	15.6207
28.7250	18.9972	0.0001	0.0000	0.0000	0.0790	0.0199	0.0011	0.0394	0.1186	-0.5916	-1.4297	-0.7689	17.9843	-2.0246	-0.3516	-0.1691	12.0395
28.7500	18.9972	0.0001	0.0000	0.0000	-0.0393	-0.0062	-0.0015	-0.0269	-0.0516	-0.1777	0.9171	0.5077	18.7745	-1.5099	0.0156	-0.4236	7.2552
28.7750	18.9972	0.0001	0.0000	0.0000	0.0373	0.0478	-0.0115	-0.0578	0.1325	0.1577	-0.8524	-1.6043	21.2785	-1.4760	0.7549	0.3397	4.4993
28.8000	18.9972	0.0001	0.0000	0.0000	0.0118	-0.0130	0.0020	0.0377	-0.0141	0.5572	-0.3135	-0.8476	23.9424	-1.4176	0.6129	-0.6262	1.3890
28.8250	18.9972	0.0001	0.0000	0.0000	0.0218	0.0666	0.0008	-0.1106	0.1542	0.1613	-0.5140	0.7814	23.3386	-1.3643	0.0401	0.3256	-3.4420
28.8500	18.9972	0.0001	0.0000	0.0000	-0.0108	-0.0156	-0.0087	0.0201	-0.0418	-0.0314	-0.9003	-0.1338	24.8925	-0.9515	0.1625	-0.3812	-5.8528
28.8750	18.9972	0.0001	0.0000	0.0000	0.0407	-0.0354	-0.0029	0.1112	-0.0297	-0.2027	-0.0478	0.0611	27.6451	-0.7913	-0.7629	-0.5839	-9.7138
28.9000	18.9972	0.0001	0.0000	0.0000	-0.0498	-0.0212	0.0073	-0.0077	-0.0920	-0.3775	1.1115	0.3061	28.5596	-2.0780	-0.1411	0.0900	-13.7381
28.9250	18.9972	0.0001	0.0000	0.0000	-0.0468	0.0001	-0.0177	-0.0469	-0.0467	-0.2669	-0.6660	-1.5608	30.0780	-1.6264	0.2702	0.4293	-17.3426
28.9500	18.9972	0.0001	0.0000	0.0000	-0.0165	-0.0543	0.0011	0.0916	-0.1246	-0.2384	0.0887	0.8142	28.4620	-1.6313	-0.6453	-0.2634	-20.3969
28.9750	18.9972	0.0001	0.0000	0.0000	-0.0048	0.0511	0.0055	-0.1064	0.0969	0.0935	-1.7281	-0.6699	28.5596	-2.2382	0.1576	-1.2529	-23.4000
29.0000	18.9972	0.0001	0.0000	0.0000	-0.0431	-0.0006	-0.0010	-0.0419	-0.0442	0.1505	-0.8843	-0.6240	30.2467	-1.8740	0.0352	-0.0090	-26.9159
29.0250	18.9972	0.0001	0.0000	0.0000	0.0208	-0.0333	-0.0008	0.0871	-0.0455	0.3896	-0.9003	-1.3705	27.4231	-0.9952	0.0352	0.1466	-28.5667
29.0500	18.9972	0.0001	0.0000	0.0000	-0.0832	0.0273	0.0102	-0.1375	-0.0290	0.0542	0.7059	-0.0100	27.8848	-1.6556	0.2310	0.3728	-30.1988
29.0750	18.9972	0.0001	0.0000	0.0000	0.0409	-0.0190	0.0022	0.0787	0.0031	-0.0028	-0.8855	-1.4121	27.4853	-1.7381	0.1283	0.4199	-31.8915
29.1000	18.9972	0.0001	0.0000	0.0000	-0.0097	-0.0273	0.0139	0.0446	-0.0639	-0.0671	-0.2132	1.0220	25.6117	-1.2185	-0.6111	-0.1644	-32.1806
29.1250	18.9972	0.0001	0.0000	0.0000	-0.0837	0.0203	-0.0026	-0.1242	-0.0432	-0.1492	-0.3881	0.6245	23.0722	-0.9709	-0.4005	-0.8100	-33.0852
29.1500	18.9972	0.0001	0.0000	0.0000	-0.0086	-0.0820	0.0019	0.1546	-0.1718	-0.1563	-1.4791	-0.9018	21.5272	-1.3934	0.1625	0.1088	-34.3302
29.1750	18.9972	0.0001	0.0000	0.0000	-0.0144	-0.0244	-0.0112	0.0341	-0.0629	-0.2918	-0.8335	-1.3608	18.8811	-2.1362	0.0744	-0.2021	-34.3909
29.2000	18.9972	0.0001	0.0000	0.0000	-0.0522	0.0584	0.0049	-0.1685	0.0641	-0.2134	1.0025	-0.0545	18.9077	-1.8643	-0.6503	0.1371	-33.5095
29.2250	18.9972	0.0001	0.0000	0.0000	0.0518	0.0057	-0.0003	0.0405	0.0630	0.0149	-1.6371	-0.5801	14.3526	-2.2576	0.0107	-0.0890	-33.0619
29.2500	18.9972	0.0001	0.0000	0.0000	-0.0198	0.0146	-0.0083	-0.0489	0.0094	0.2789	-0.5722	0.9207	13.0296	-1.1311	-0.1802	-0.7440	-32.1060
29.2750	18.9972	0.0001	0.0000	0.0000	0.0400	0.0244	0.0104	-0.0086	0.0887	0.2754	-0.8834	-0.6513	7.5954	-1.2817	0.0891	-0.3530	-30.6744
29.3000	18.9972	0.0001	0.0000	0.0000	0.0580	-0.0091	0.0042	0.0761	0.0400	0.3896	0.7499	0.2864	4.8872	-1.2574	-0.0039	-0.5178	-28.0537
29.3250	18.9972	0.0001	0.0000	0.0000	-0.0492	0.0190	-0.0092	-0.0870	-0.0115	-0.2419	1.4549	0.4762	4.3722	-1.0098	0.1870	0.7639	-24.9108
29.3500	18.9972	0.0001	0.0000	0.0000	0.0209	-0.0024	0.0108	0.0256	0.0162	-0.1135	1.2061	0.2869	-0.9732	-1.8497	0.5493	-1.0645	-22.2948
29.3750	18.9972	0.0001	0.0000	0.0000	0.0285	0.0533	-0.0017	-0.0776	0.1347	-0.0635	-1.0970	-0.2719	-5.1110	-1.0972	0.7255	0.8015	-17.8789
29.4000	18.9972	0.0001	0.0000	0.0000	0.0491	0.0106	0.0022	0.0280	0.0702	-0.0992	0.7594	1.6448	-8.1922	-2.3935	0.2506	-0.6969	-15.6872
29.4250	18.9972	0.0001	0.0000	0.0000	0.0179	0.0047	-0.0085	0.0086	0.0272	-0.3668	-1.1549	-0.5539	-10.1456	-2.0100	0.0009	-0.2021	-10.0029
29.4500	18.9972	0.0001	0.0000	0.0000	0.0254	0.0485	-0.0133	-0.0712	0.1220	-0.3275	1.0793	0.4711	-14.1236	-1.4225	0.4269	-0.4094	-6.0067
29.4750	18.9972	0.0001	0.0000	0.0000	0.0212	-0.0308	0.0049	0.0825	-0.0402	-0.0636	0.1512	-0.6980	-16.6364	-1.8983	-0.0334	0.1560	-1.0032
29.5000	18.9972	0.0001	0.0000	0.0000	0.0150	-0.0089	-0.0081	0.0327	-0.0027	-0.0350	-0.9540	-0.1307	-18.4923	-1.6507	-0.0921	-0.6733	1.4823
29.5250	18.9972	0.0001	0.0000	0.0000	-0.0626	-0.0040	-0.0106	-0.0547	-0.0706	0.1220	0.0001	1.0639	-24.2905	-2.3110	-0.2439	-0.0231	5.8795
29.5500	18.9972	0.0001	0.0000	0.0000	0.0702	0.0300	0.0097	0.0105	0.1300	0.3788	-1.3307	-0.9242	-24.2105	-0.8107	-0.2634	0.2361	8.4676
29.5750	18.9972	0.0001	0.0000	0.0000	0.0505	0.0117	0.0022	0.0272	0.0738	0.2646	-0.5750	-1.4710	-25.4981	-1.5245	0.4758	0.3916	13.8581
29.6000	18.9972	0.0001	0.0000	0.0000	0.0100	0.0520	-0.0106	-0.0934	0.1134	-0.2740	-0.9062	-1.6012	-30.3906	-1.9614	-0.0089	0.0476	16.7539
29.6250	18.9972	0.0001	0.0000	0.0000	-0.0423	-0.0277	0.0072	0.0127	-0.0974	-0.1599	0.1667	0.8912	-30.1509	-1.1992	-0.7629	-0.0184	21.9532
29.6500	18.9972	0.0001	0.0000	0.0000	0.0548	-0.0087	-0.0029	0.0722	0.0375	0.2576	0.3721	1.1781	-32.8946	-1.6167	-0.1802	0.0099	21.2724
29.6750	18.9972	0.0001	0.0000	0.0000	-0.0791	-0.0283	-0.0081	-0.0227	-0.1354	-0.4987	0.2739	0.0696	-32.0955	-1.7623	-0.2145	-0.1927	26.1640
29.7000	18.9972	0.0001	0.0000	0.0000	0.0183	0.0315	0.0124	-0.0444	0.0810	-0.3168	-0.0834	-1.3230	-30.7014	-1.0924	-0.1802	-0.5508	28.3649
29.7250	18.9972	0.0001	0.0000	0.0000	0.0389	-0.0306	0.0087	0.0998	-0.0220	-1.3799	1.0049	0.2851	-31.8202	-1.5293	0.4562	-0.0090	29.5680
29.7500	18.9972	0.0001	0.0000	0.0000	0.0398	-0.0023	0.0014	0.0444	0.0352	0.8997	-1.3027	-0.1375	-29.5471	-1.3108	-0.0235	-0.5084	31.4099
29.7750	18.9972	0.0001	0.0000	0.0000	-0.0573	-0.0161	0.0083	-0.0252	-0.0895	0.3645	0.5934	0.9749	-29.0232	-2.0926	-0.8363	-1.0692	34.3803
29.8000	18.9972	0.0001	0.0000	0.0000	0.0092	0.0232	-0.0040	-0.0369	0.0553	-0.1099	1.4227	0.6412	-27.0520	-0.8205	0.6423	-0.0607	33.5783
29.8250	18.9972	0.0001	0.0000	0.0000	0.0036	-0.0668	0.0077	0.1366	-0.1294	-0.2526	0.1403	-1.1866	-26.4393	-1.4079	0.0107	-0.2775	33.7555
29.8500	18.9972	0.0001	0.0000	0.0000	-0.0341	-0.0094	0.0048	-0.0155	-0.0528	-0.1135	1.2040	0.7627	-22.0973	-1.9955	0.4709	0.1088	34.5948
29.8750	18.9972	0.0001	0.0000	0.0000	-0.0966	-0.0411	-0.0083	-0.0149	-0.1783	-0.4096	-1.0158	0.1175	-16.6720	-0.9419	-0.0627	-0.0419	33.9560
29.9000	18.9972	0.0001	0.0000	0.0000	0.0382	-0.0113	0.0074	0.0607	0.0157	-0.3062	-0.9641	-0.6465	-13.0758	-1.6313	0.4954	-0.2681	31.2094
29.9250	18.9972	0.0001	0.0000	0.0000	0.0336	0.0076	0.0114	0.0186	0.0487	0.2254	1.1443	0.5352	-10.7050	-1.7964	1.0536	0.7403	32.6550
29.9500	18.9972	0.0001	0.0000	0.0000	-0.0060	0.0523	-0.0090	-0.1101	0.0980	-0.2847	0.1237	-1.0905	-3.3440	-1.6798	0.1380	0.2314	30.6732
29.9750	18.9972	0.0001	0.0000	0.0000	0.0401	0.0178	0.0069	0.0046	0.0755	0.1897	0.8805	0.8088	-0.8666	-1.1264	-0.5377	-0.3341	28.4069
30.0000	18.9972	0.0001	0.0000	0.0000	0.0343	-0.0018	-0.0059	0.0380	0.0306	0.8177	-1.0642	-0.0428	3.4487	-1.4419	0.7109	-1.0126	25.8422
30.0250	18.9972	0.0001	0.0000	0.0000	-0.0066	-0.0468	0.0124	0.0865	-0.0996	-0.0207	-0.7180	-0.3755	5.9261	-2.2674	-0.4985	-0.8995	23.3288
30.0500	18.9972	0.0001	0.0000	0.0000	0.0089	0.0488	0.0104	-0.0881	0.1060	-0.3489	1.0923	0.4839	9.2204	-0.9807	-0.6208	0.6414	19.5704
30.0750	18.9972	0.0001	0.0000	0.0000	-0.0220	-0.0227	-0.0053	0.0232	-0.0673	-0.4382	-0.0142	-0.9738	12.3281	-1.6167	0.1967	-0.5980	17.2295
30.1000	18.9972	0.0001	0.0000	0.0000	0.0135	-0.0344	-0.0065	0.0820	-0.0550	-0.3382	-0.9632	-0.6738	18.1885	-1.3254	0.6423	0.2172	13.8488
30.1250	18.9972	0.0001	0.0000	0.0000	0.0007	0.0389	-0.0033	-0.0768	0.0781	0.2539	0.1724	1.5431	20.2663	-2.1800	0.6472	-0.0749	9.8665
30.1500	18.9972	0.0001	0.0000	0.0000	0.0383	0.0526	-0.0081	-0.0663	0.1430	0.2040	-1.0725	-0.6130	21.9800	-1.0001	0.5933	-0.4000	4.9982
30.1750	18.9972	0.0001	0.0000	0.0000	0.0827	0.0127	0.0000	0.0575	0.1079	0.0685	2.1353	1.0073	23.2143	-2.1994	-0.0285	-0.4425	1.9113
30.2000	18.9972	0.0001	0.0000	0.0000	-0.0181	0.0655	0.0007	-0.1485	0.1123	-0.1955	1.3890	0.4393	25.9402	-2.2819	0.4219	0.3492	-1.8425
30.2250	18.9972	0.0001	0.0000	0.0000	0.0027	0.0252	-0.0132	-0.0475	0.0528	-0.0742	0.1156	0.8126	26.8992	-1.5876	0.2213	0.0476	-5.4145
30.2500	18.9972	0.0001	0.0000	0.0000	0.0102	-0.0361	-0.0072	0.0820	-0.0617	-0.4309	0.0988	1.3300	27.4764	-2.1411	-0.3809	-0.2634	-9.6812
30.2750	18.9972	0.0001	0.0000	0.0000	0.0422	0.0728	0.0081	-0.1028	0.1872	-0.4096	0.0081	0.8188	29.7140	-1.6653	-0.1998	-0.6545	-13.8966
30.3000	18.9972	0.0001	0.0000	0.0000	0.0729	-0.0025	0.0078	0.0779	0.0678	0.0113	0.9928	0.2450	29.0747	-1.4079	0.4514	0.7403	-16.9649
30.3250	18.9972	0.0001	0.0000	0.0000	0.0700	0.0512	-0.0038	-0.0318	0.1719	0.3966	-0.0314	-1.2717	27.8050	-1.8255	0.0793	0.0524	-20.5322
30.3500	18.9972	0.0001	0.0000	0.0000	-0.0246	0.0428	0.0050	-0.1097	0.0606	0.1648	0.1094	1.0032	29.1901	-2.6849	-0.7090	0.0759	-22.8078
30.3750	18.9972	0.0001	0.0000	0.0000	0.0198	0.0162	-0.0105	-0.0123	0.0520	0.8461	-1.2037	-0.2928	29.2611	-2.2819	0.1087	0.4859	-25.6103
30.4000	18.9972	0.0001	0.0000	0.0000	0.0103	-0.0027	0.0038	0.0156	0.0049	-0.1813	0.8728	0.6326	28.4264	-1.4419	-0.0529	0.4576	-27.2190
30.4250	18.9972	0.0001	0.0000	0.0000	-0.0362	0.0273	-0.0070	-0.0905	0.0181	-0.2562	1.0397	0.0385	26.9258	-2.4276	-0.2047	-0.2681	-29.4527
30.4500	18.9972	0.0001	0.0000	0.0000	-0.0175	-0.0612	-0.0033	0.1043	-0.1393	-0.2490	1.4011	0.4794	27.4941	-1.9081	-0.2830	-0.7111	-31.5277
30.4750	18.9972	0.0001	0.0000	0.0000	0.0044	0.0224	-0.0028	-0.0402	0.0489	-0.5095	-1.2385	-0.0462	25.1944	-3.3307	-0.3516	-0.0419	-31.9474
30.5000	18.9972	0.0001	0.0000	0.0000	-0.0367	-0.0081	-0.0034	-0.0205	-0.0528	0.0899	1.0746	1.0285	23.4540	-2.4421	0.4709	0.3586	-33.4582
30.5250	18.9972	0.0001	0.0000	0.0000	0.0722	0.0080	0.0064	0.0563	0.0881	-0.0243	0.1876	-0.5779	21.7225	-3.1170	0.3828	-0.0419	-37.0162
30.5500	18.9972	0.0001	0.0000	0.0000	-0.0306	-0.0069	0.0170	-0.0168	-0.0444	-0.7520	1.5494	0.4572	20.7813	-3.0151	-0.1949	0.1324	-34.1904
30.5750	18.9972	0.0001	0.0000	0.0000	-0.0201	0.0222	-0.0126	-0.0643	0.0241	-0.1099	-0.4610	-0.8525	19.4760	-2.0537	1.0437	-0.9891	-33.9292
30.6000	18.9972	0.0001	0.0000	0.0000	0.0004	-0.0381	0.0151	0.0761	-0.0753	0.0114	0.3579	1.6138	16.4393	-2.7189	0.1184	0.1654	-33.2064
30.6250	18.9972	0.0001	0.0000	0.0000	0.0033	0.0197	0.0137	-0.0358	0.0425	-0.2170	-0.7933	-0.5342	12.0529	-2.4324	0.3289	-0.6639	-31.8122
30.6500	18.9972	0.0001	0.0000	0.0000	-0.0303	0.0185	-0.0049	-0.0671	0.0065	0.3931	1.0566	0.7577	9.5489	-3.3647	0.4073	0.1796	-29.4340
30.6750	18.9972	0.0001	0.0000	0.0000	0.0377	-0.0249	-0.0062	0.0873	-0.0118	-0.3703	-0.2864	-1.2704	6.7874	-2.6654	0.0548	0.1984	-28.4081
30.7000	18.9972	0.0001	0.0000	0.0000	0.0355	0.0322	0.0087	-0.0286	0.0997	0.3539	0.9901	0.3268	4.7096	-3.4278	-0.5278	-0.3859	-26.2538
30.7250	18.9972	0.0001	0.0000	0.0000	-0.0122	0.0095	-0.0123	-0.0311	0.0067	0.2112	-1.1328	0.0020	1.7083	-3.8404	0.2359	0.5377	-21.9964
30.7500	18.9972	0.0001	0.0000	0.0000	0.0780	-0.0138	-0.0027	0.1054	0.0505	0.0649	0.6625	1.3243	-3.6459	-3.3986	0.1967	-0.1032	-18.1447
30.7750	18.9972	0.0001	0.0000	0.0000	-0.0591	-0.0202	0.0035	-0.0189	-0.0992	0.0507	-0.3265	-0.8604	-6.5761	-3.4811	-0.5523	-0.0372	-15.0624
30.8000	18.9972	0.0001	0.0000	0.0000	0.0174	0.0383	-0.0047	-0.0588	0.0937	-0.3133	1.1757	0.3974	-7.7926	-3.0685	-0.1313	-0.6168	-11.2200
30.8250	18.9972	0.0001	0.0000	0.0000	-0.0282	-0.0160	0.0050	0.0037	-0.0601	-0.2027	1.0870	0.6473	-12.3743	-3.0054	0.4122	0.1984	-7.2517
30.8500	18.9972	0.0001	0.0000	0.0000	0.0525	0.0350	-0.0058	-0.0170	0.1221	0.7499	-1.2622	0.2678	-14.9050	-2.7189	0.3485	-0.8195	-4.4539
30.8750	18.9972	0.0001	0.0000	0.0000	0.0019	-0.0465	0.0149	0.0945	-0.0906	0.1684	-1.0465	-0.5874	-20.7565	-2.5538	-0.8069	-0.3388	1.3190
30.9000	18.9972	0.0001	0.0000	0.0000	-0.0207	-0.0120	0.0034	0.0032	-0.0446	0.2433	1.3845	0.5756	-23.4647	-3.2822	-0.5964	0.4623	4.7418
30.9250	18.9972	0.0001	0.0000	0.0000	-0.0492	-0.0067	-0.0117	-0.0360	-0.0624	-0.2598	-0.3271	-1.2545	-23.8732	-3.1074	0.1576	-0.1409	9.2370
30.9500	18.9972	0.0001	0.0000	0.0000	0.0161	-0.0269	-0.0046	0.0696	-0.0374	0.2005	1.0808	0.8379	-26.8389	-3.1995	0.5395	0.0524	11.9882
30.9750	18.9972	0.0001	0.0000	0.0000	-0.0224	0.0284	-0.0047	-0.0789	0.0340	-0.0992	-1.3606	-0.4195	-27.6380	-3.4763	0.4857	-0.4990	15.9192
31.0000	18.9972	0.0001	0.0000	0.0000	0.0949	0.0103	0.0069	0.0744	0.1154	0.1506	-0.6349	-0.0407	-32.2819	-2.8986	-0.8559	-0.4849	20.2698
31.0250	18.9972	0.0001	0.0000	0.0000	0.0373	0.0119	-0.0076	0.0137	0.0610	0.4609	-0.2361	-1.1646	-32.2464	-3.2627	-0.3026	0.1136	22.1584
31.0500	18.9972	0.0001	0.0000	0.0000	-0.0756	0.0221	0.0062	-0.1197	-0.0316	0.1505	0.7508	0.2592	-33.0988	-2.3645	-0.2243	0.0571	25.3899
31.0750	18.9972	0.0001	0.0000	0.0000	0.0748	-0.0047	0.0054	0.0842	0.0653	-0.0814	0.4710	1.0229	-33.2232	-2.3645	-0.0872	-0.1927	27.2178
