time 	x0 	y0 	psi 	u 	heave 	trim 	roll 	z_VF 	z_VA 	X 	Y 	N 	WG1 	WG2 	WG3 	WG4 	x_0AW 	
s 	m 	m 	° 	m/s 	mm 	mm/m 	° 	mm 	mm 	N 	N 	Nm 	mm 	mm 	mm 	mm 	mm 	
110.6500	35.9973	0.0001	0.0000	0.0000	-0.1901	-0.4416	-0.0592	0.6887	-1.0689	5.0037	1.9256	0.7903	-0.1338	24.9375	15.9614	16.2881	0.2095
110.6750	35.9973	0.0001	0.0000	0.0000	0.3164	-1.2144	-0.0389	2.7330	-2.1002	8.6497	-0.5751	1.3575	-0.2403	27.0933	18.6003	14.8933	0.3494
110.7000	35.9973	0.0001	0.0000	0.0000	0.8219	-2.0030	-0.0273	4.8078	-3.1640	8.1823	-1.5723	1.0758	1.6954	27.6517	21.2588	11.7360	0.5685
110.7250	35.9973	0.0001	0.0000	0.0000	1.3308	-2.6883	-0.0248	6.6804	-4.0189	7.8433	-0.0961	2.3079	1.6687	28.2489	23.9467	9.4035	0.1908
110.7500	35.9973	0.0001	0.0000	0.0000	1.8023	-3.4007	0.0034	8.5697	-4.9650	10.3228	-1.1764	0.4547	1.5445	28.8363	25.6357	6.0625	0.2888
110.7750	35.9973	0.0001	0.0000	0.0000	2.4264	-3.9926	0.0034	10.3717	-5.5189	8.9279	-1.5171	0.2028	2.3524	29.2878	27.5305	4.7903	0.0090
110.8000	35.9973	0.0001	0.0000	0.0000	2.8696	-4.5736	0.0190	11.9711	-6.2319	9.2740	-0.2046	1.1048	0.0971	30.1812	29.2244	2.8912	0.0463
110.8250	35.9973	0.0001	0.0000	0.0000	3.4241	-5.1248	0.0237	13.6224	-6.7741	10.0267	1.6118	0.5368	1.9706	29.7443	29.5231	-0.4592	0.1069
110.8500	35.9973	0.0001	0.0000	0.0000	3.8478	-5.6507	0.0384	15.0928	-7.3971	8.4321	1.7302	-0.2175	0.0971	29.1276	29.5378	-2.8907	0.0556
110.8750	35.9973	0.0001	0.0000	0.0000	4.3153	-5.9762	0.0537	16.2079	-7.5773	10.4441	1.8910	1.8523	1.1537	28.0400	30.4827	-5.7652	0.0976
110.9000	35.9973	0.0001	0.0000	0.0000	4.7484	-6.4275	0.0811	17.5391	-8.0422	11.2253	0.8599	0.5535	0.1859	27.0495	30.1204	-8.4558	0.4566
110.9250	35.9973	0.0001	0.0000	0.0000	5.1664	-6.7015	0.0789	18.5025	-8.1696	10.3478	1.7081	0.4633	2.5567	26.0931	29.6896	-11.2878	0.3074
110.9500	35.9973	0.0001	0.0000	0.0000	5.4369	-6.9107	0.0975	19.1893	-8.3154	10.4512	0.5398	-0.7461	-0.7109	24.6705	29.1804	-15.3027	-0.2102
110.9750	35.9973	0.0001	0.0000	0.0000	5.6108	-6.9926	0.0856	19.5261	-8.3044	7.7756	-0.0983	0.3105	0.6920	21.7718	27.2955	-17.6493	-0.2708
111.0000	35.9973	0.0001	0.0000	0.0000	5.8035	-7.0149	0.1187	19.7631	-8.1561	7.1192	1.3338	0.0094	-0.6576	20.3880	25.2147	-21.0515	0.5219
111.0250	35.9973	0.0001	0.0000	0.0000	6.0301	-7.0167	0.1157	19.9934	-7.9331	5.2034	1.3504	-1.7446	-2.7798	17.0475	23.8733	-23.1155	0.0276
111.0500	35.9973	0.0001	0.0000	0.0000	5.9921	-6.8726	0.1206	19.6686	-7.6844	3.0308	3.2409	-0.0475	-2.0872	14.2849	20.8818	-26.5837	0.1442
111.0750	35.9973	0.0001	0.0000	0.0000	5.9357	-6.6432	0.1298	19.1556	-7.2842	4.1903	2.3536	0.0044	-2.6288	11.0561	18.3946	-28.0020	-0.2149
111.1000	35.9973	0.0001	0.0000	0.0000	5.8341	-6.4290	0.1328	18.6278	-6.9595	4.1653	2.9516	-0.6421	-2.9219	8.2545	16.3580	-29.7880	0.1722
111.1250	35.9973	0.0001	0.0000	0.0000	5.6370	-6.0112	0.1225	17.5994	-6.3253	2.8167	2.4778	-2.9926	-4.8842	5.1277	13.5036	-30.7305	-0.0563
111.1500	35.9973	0.0001	0.0000	0.0000	5.4352	-5.5789	0.1387	16.5372	-5.6667	2.5314	4.1248	-1.6482	-2.2470	0.7190	11.4914	-31.6399	-0.3408
111.1750	35.9973	0.0001	0.0000	0.0000	5.1120	-5.1181	0.1642	15.2970	-5.0729	1.0901	2.5737	-2.2236	-2.8243	-1.7232	8.2943	-30.8435	-0.0610
111.2000	35.9973	0.0001	0.0000	0.0000	4.6553	-4.4580	0.1335	13.5267	-4.2162	-0.5616	2.9146	-2.3929	-3.5257	-5.3016	5.6163	-29.0340	-0.2662
111.2250	35.9973	0.0001	0.0000	0.0000	4.2928	-3.8771	0.1497	12.0083	-3.4227	-1.8281	1.5069	-4.9065	-5.0086	-7.4234	3.1536	-26.8381	0.5452
111.2500	35.9973	0.0001	0.0000	0.0000	3.7324	-3.2381	0.1508	10.1761	-2.7114	-3.1980	0.8558	-3.8629	-5.1062	-10.2250	-0.3127	-24.0720	0.3214
111.2750	35.9973	0.0001	0.0000	0.0000	3.3133	-2.5388	0.1332	8.3656	-1.7390	-3.5191	0.0143	-4.8058	-4.5024	-12.7011	-2.5306	-20.5144	-0.0050
111.3000	35.9973	0.0001	0.0000	0.0000	2.6804	-1.8318	0.1158	6.3256	-0.9648	-3.3264	2.5366	-3.9745	-5.2838	-16.0757	-4.7876	-16.3016	-0.0004
111.3250	35.9973	0.0001	0.0000	0.0000	2.0296	-1.0641	0.1137	4.1471	-0.0880	-3.7046	2.9077	-3.8331	-5.6301	-19.1733	-9.3213	-11.6177	-0.2428
111.3500	35.9973	0.0001	0.0000	0.0000	1.4169	-0.2989	0.1256	2.0118	0.8221	-4.4288	1.4095	-3.1478	-4.8398	-22.5138	-11.0250	-8.9270	-0.3314
111.3750	35.9973	0.0001	0.0000	0.0000	0.9129	0.4970	0.0902	-0.0762	1.9020	-6.3303	1.8527	-3.1601	-7.0509	-24.7229	-15.8427	-5.2985	0.1022
111.4000	35.9973	0.0001	0.0000	0.0000	0.2332	1.2828	0.0760	-2.3197	2.7860	-5.9843	0.1783	-4.8969	-5.7989	-27.0342	-18.4864	-2.1791	0.4147
111.4250	35.9973	0.0001	0.0000	0.0000	-0.3650	1.9760	0.0616	-4.2972	3.5671	-6.2840	-1.1379	-4.0319	-4.9375	-27.7090	-21.2722	-0.0727	-0.4713
111.4500	35.9973	0.0001	0.0000	0.0000	-0.9000	2.7316	0.0676	-6.3358	4.5359	-8.4958	-3.3387	-3.1971	-5.3904	-28.6072	-25.1497	3.3248	0.1535
111.4750	35.9973	0.0001	0.0000	0.0000	-1.4328	3.3958	0.0479	-8.1905	5.3248	-8.3352	-3.2779	-3.4180	-5.0529	-28.2092	-28.2783	3.9562	-0.4433
111.5000	35.9973	0.0001	0.0000	0.0000	-1.9203	4.1064	0.0342	-10.0921	6.2515	-11.0287	-1.4023	-2.9158	-6.7045	-27.4906	-30.6871	5.0777	0.5685
111.5250	35.9973	0.0001	0.0000	0.0000	-2.3404	4.6126	0.0058	-11.5194	6.8387	-9.9371	-0.5619	-0.2878	-6.3049	-25.1308	-33.7177	7.0145	-0.6485
111.5500	35.9973	0.0001	0.0000	0.0000	-2.6925	5.1604	0.0124	-12.9617	7.5767	-10.2653	-1.8557	0.7118	-5.5325	-23.4606	-34.5499	9.5260	0.2934
111.5750	35.9973	0.0001	0.0000	0.0000	-3.0743	5.6481	-0.0269	-14.3140	8.1654	-11.8064	-3.5457	-0.9562	-3.8276	-21.0718	-36.0285	11.5947	0.1302
111.6000	35.9973	0.0001	0.0000	0.0000	-3.3801	6.0818	-0.0329	-15.4828	8.7227	-10.0441	-4.5327	-0.7220	-2.8598	-18.9742	-35.1717	12.8670	-0.1076
111.6250	35.9973	0.0001	0.0000	0.0000	-3.5252	6.4608	-0.0495	-16.3821	9.3318	-10.7754	-4.5611	0.1494	-4.5912	-16.2116	-35.2647	15.3032	-0.1076
111.6500	35.9973	0.0001	0.0000	0.0000	-3.7564	6.5950	-0.0466	-16.8805	9.3677	-10.4401	-5.6170	0.8497	-4.8398	-12.9487	-33.5512	16.5661	0.1255
111.6750	35.9973	0.0001	0.0000	0.0000	-3.8318	6.8105	-0.0603	-17.3848	9.7211	-9.7123	-3.7305	1.8403	-3.2061	-10.8173	-31.3432	17.3578	-0.1589
111.7000	35.9973	0.0001	0.0000	0.0000	-3.8455	6.8770	-0.0761	-17.5307	9.8397	-10.7719	-3.9740	0.2510	-5.0619	-9.0354	-27.3579	18.5311	0.0743
111.7250	35.9973	0.0001	0.0000	0.0000	-3.9483	6.7643	-0.0779	-17.4092	9.5126	-9.9977	-1.4038	2.0853	-2.6555	-7.3845	-25.4191	19.1861	0.4520
111.7500	35.9973	0.0001	0.0000	0.0000	-3.7759	6.6751	-0.0873	-17.0595	9.5076	-9.0488	-2.3885	2.6591	-3.1883	-5.3064	-22.0996	20.5621	0.1489
111.7750	35.9973	0.0001	0.0000	0.0000	-3.7179	6.4398	-0.0989	-16.5331	9.0974	-10.4329	-1.4519	3.9770	-3.9431	-1.8252	-18.4717	21.5705	-0.6998
111.8000	35.9973	0.0001	0.0000	0.0000	-3.5957	6.1114	-0.1028	-15.7574	8.5660	-8.1569	-0.0943	3.4901	-1.2704	0.6511	-14.7557	22.0464	-0.5180
111.8250	35.9973	0.0001	0.0000	0.0000	-3.4550	5.6891	-0.1101	-14.7764	7.8664	-5.2743	-0.4681	2.1937	-1.8209	3.9333	-11.6027	23.0642	-0.3781
111.8500	35.9973	0.0001	0.0000	0.0000	-3.1360	5.1534	-0.1197	-13.3913	7.1193	-4.6358	0.2422	3.4569	0.3457	6.1910	-8.1609	22.9182	0.3167
111.8750	35.9973	0.0001	0.0000	0.0000	-2.9431	4.5384	-0.1250	-11.9745	6.0882	-2.5808	-0.7425	4.0307	1.6865	10.0947	-4.4840	23.2150	-0.0097
111.9000	35.9973	0.0001	0.0000	0.0000	-2.5790	3.8142	-0.1231	-10.1693	5.0113	-2.6415	-2.5508	1.4590	0.1947	12.2602	-1.5269	23.2386	0.1162
111.9250	35.9973	0.0001	0.0000	0.0000	-2.2620	3.1422	-0.1374	-8.5150	3.9910	-0.9077	-1.6568	1.6107	-1.1105	14.8432	2.3458	22.6873	0.0323
111.9500	35.9973	0.0001	0.0000	0.0000	-1.8690	2.3822	-0.1354	-6.6095	2.8715	0.5479	1.9599	2.6228	2.1926	17.2563	5.3323	20.5904	0.0743
111.9750	35.9973	0.0001	0.0000	0.0000	-1.4517	1.6105	-0.1199	-4.6565	1.7531	0.4229	1.2396	2.0805	2.4235	19.4364	8.8035	19.5348	-0.1402
112.0000	35.9973	0.0001	0.0000	0.0000	-0.8981	0.7600	-0.1173	-2.4106	0.6144	3.4875	2.7288	3.3255	3.0451	22.1360	11.4474	18.8892	-0.1402
112.0250	35.9973	0.0001	0.0000	0.0000	-0.5033	-0.1173	-0.1049	-0.2698	-0.7367	4.8574	2.0195	0.3771	0.3634	23.5245	14.4436	15.7697	-0.1589
112.0500	35.9973	0.0001	0.0000	0.0000	0.0138	-0.8433	-0.1163	1.6920	-1.6644	5.5745	1.4088	-0.6472	0.3546	25.3453	17.2931	13.3194	-0.2941
112.0750	35.9973	0.0001	0.0000	0.0000	0.4999	-1.7058	-0.1000	3.8944	-2.8945	8.9422	-0.2876	0.7699	1.8552	26.9185	20.3433	11.5146	0.6338
112.1000	35.9973	0.0001	0.0000	0.0000	0.9907	-2.5089	-0.0737	5.9833	-4.0020	8.1645	-0.9085	0.4663	1.2248	28.5887	22.5367	8.7580	0.0696
112.1250	35.9973	0.0001	0.0000	0.0000	1.5382	-3.2701	-0.0766	8.0457	-4.9692	9.9590	-1.3856	-0.5387	1.0738	29.5161	23.8145	6.3171	-0.4387
112.1500	35.9973	0.0001	0.0000	0.0000	2.0170	-4.0233	-0.0728	10.0233	-5.9894	11.5964	0.1502	0.9211	2.8764	30.8513	25.5378	4.7714	0.0929
112.1750	35.9973	0.0001	0.0000	0.0000	2.5963	-4.6726	-0.0660	11.8947	-6.7021	9.1313	-0.4933	0.9043	2.7787	31.7107	26.6835	2.4954	-0.1589
112.2000	35.9973	0.0001	0.0000	0.0000	2.9978	-5.2708	-0.0334	13.4868	-7.4912	9.7698	2.2482	0.7715	2.2282	31.6573	28.1914	-0.6335	-0.2755
112.2250	35.9973	0.0001	0.0000	0.0000	3.6361	-5.7780	-0.0222	15.1343	-7.8621	9.8055	3.7771	0.7910	2.3702	31.1670	28.4509	-2.3911	0.3913
112.2500	35.9973	0.0001	0.0000	0.0000	4.0000	-6.2531	-0.0096	16.4437	-8.4436	9.1098	1.9885	1.3302	3.6489	31.0358	28.6908	-6.5238	0.4100
112.2750	35.9973	0.0001	0.0000	0.0000	4.5012	-6.6615	0.0056	17.7577	-8.7552	11.2718	2.8595	2.1899	3.6667	30.2007	28.0739	-9.0778	-0.1962
112.3000	35.9973	0.0001	0.0000	0.0000	4.8183	-7.0380	0.0220	18.8240	-9.1874	10.9828	2.4884	0.8118	-0.0983	28.9286	27.6921	-11.8957	-0.0143
112.3250	35.9973	0.0001	0.0000	0.0000	5.2495	-7.2723	0.0341	19.7213	-9.2223	10.5975	2.0786	1.4473	0.1947	27.8896	27.0947	-15.9859	-0.5693
112.3500	35.9973	0.0001	0.0000	0.0000	5.4460	-7.4624	0.0563	20.2961	-9.4041	10.8972	0.1293	1.1532	0.3546	27.2098	26.1449	-17.7200	-0.6439
112.3750	35.9973	0.0001	0.0000	0.0000	5.7099	-7.4627	0.0769	20.5606	-9.1408	8.3215	2.0960	1.3240	0.3546	25.2579	25.8022	-20.8772	0.2188
112.4000	35.9973	0.0001	0.0000	0.0000	5.9004	-7.4998	0.0881	20.8249	-9.0242	6.5805	1.2067	-0.6218	-0.7908	23.6557	23.4521	-23.3370	0.1815
112.4250	35.9973	0.0001	0.0000	0.0000	5.8988	-7.3692	0.0832	20.5636	-8.7660	4.0261	1.9383	2.4611	-1.0573	20.8493	22.3261	-26.2963	0.3074
112.4500	35.9973	0.0001	0.0000	0.0000	5.9269	-7.1568	0.1171	20.1689	-8.3151	3.1985	2.5061	1.5039	-3.6145	18.0623	19.6480	-28.8738	-0.0983
112.4750	35.9973	0.0001	0.0000	0.0000	5.8581	-6.8106	0.1204	19.4113	-7.6951	3.9477	3.5180	0.5072	-3.8276	15.5716	17.3812	-29.6561	0.0743
112.5000	35.9973	0.0001	0.0000	0.0000	5.6456	-6.4889	0.1238	18.5584	-7.2673	3.0915	3.6864	0.2799	-4.0495	11.7941	14.0226	-30.9095	0.4193
112.5250	35.9973	0.0001	0.0000	0.0000	5.5042	-6.0611	0.1246	17.5657	-6.5573	2.2674	2.8447	0.9949	-5.4525	8.5944	12.5538	-30.6833	0.0649
112.5500	35.9973	0.0001	0.0000	0.0000	5.2344	-5.5405	0.1411	16.2599	-5.7911	2.8952	3.9254	-0.4679	-5.9498	5.0888	9.3078	-30.3394	-0.3035
112.5750	35.9973	0.0001	0.0000	0.0000	4.8304	-5.0047	0.1501	14.7897	-5.1289	1.5610	2.4230	-2.5409	-7.2196	1.7921	6.6885	-28.8362	0.0836
112.6000	35.9973	0.0001	0.0000	0.0000	4.4810	-4.2933	0.1531	13.0246	-4.0626	-0.3369	1.8921	-1.0695	-5.2128	-1.0531	5.2148	-26.0936	0.1022
112.6250	35.9973	0.0001	0.0000	0.0000	3.9914	-3.6549	0.1442	11.2645	-3.2818	-1.8424	2.0129	-1.4842	-5.6212	-4.5150	1.8562	-23.6904	-0.2662
112.6500	35.9973	0.0001	0.0000	0.0000	3.5018	-2.9072	0.1457	9.2871	-2.2836	-4.3931	2.2500	-3.4142	-7.0952	-7.6370	0.0642	-19.5814	0.3261
112.6750	35.9973	0.0001	0.0000	0.0000	3.0311	-2.1580	0.1457	7.3257	-1.2634	-4.4395	2.8124	-2.5501	-6.8821	-9.4044	-2.6725	-16.1791	0.3401
112.7000	35.9973	0.0001	0.0000	0.0000	2.4497	-1.3460	0.1394	5.1282	-0.2287	-3.7260	1.1099	-2.6003	-5.9675	-11.7350	-6.2270	-12.0701	0.3307
112.7250	35.9973	0.0001	0.0000	0.0000	1.8259	-0.5442	0.1429	2.9089	0.7430	-5.1495	2.8236	-2.4827	-6.2783	-15.5804	-9.0323	-8.8422	0.0929
112.7500	35.9973	0.0001	0.0000	0.0000	1.2542	0.2234	0.1385	0.8098	1.6987	-5.9700	1.9841	-3.9015	-6.0297	-19.1733	-12.6406	-5.0819	-0.3547
112.7750	35.9973	0.0001	0.0000	0.0000	0.7451	1.0802	0.1365	-1.4045	2.8946	-6.8333	1.3782	-1.7734	-5.2128	-20.8727	-16.4106	-1.4912	-0.2102
112.8000	35.9973	0.0001	0.0000	0.0000	0.1100	1.8740	0.1313	-3.6194	3.8393	-6.1412	0.7336	-1.3418	-5.6390	-23.2032	-19.5635	-0.5204	-0.1263
112.8250	35.9973	0.0001	0.0000	0.0000	-0.3915	2.5916	0.1030	-5.5487	4.7658	-7.4398	0.4165	-1.9076	-6.8644	-25.6163	-23.1669	2.7452	-0.2195
112.8500	35.9973	0.0001	0.0000	0.0000	-0.8540	3.3145	0.1122	-7.4498	5.7419	-9.3377	-1.9787	-3.3442	-5.9231	-25.3202	-26.9221	4.6961	-0.0004
112.8750	35.9973	0.0001	0.0000	0.0000	-1.4581	4.0227	0.0940	-9.4633	6.5471	-9.1201	-1.0979	-0.3108	-7.7878	-25.9222	-29.3358	6.5527	-0.2055
112.9000	35.9973	0.0001	0.0000	0.0000	-1.7541	4.7089	0.0811	-11.1248	7.6166	-11.7030	-1.3741	-0.8927	-4.9820	-25.6067	-31.7201	8.3715	-0.1636
112.9250	35.9973	0.0001	0.0000	0.0000	-2.1827	5.2689	0.0850	-12.6679	8.3025	-11.3926	-0.9254	-1.4895	-3.5168	-23.8393	-34.0310	9.6203	0.0369
112.9500	35.9973	0.0001	0.0000	0.0000	-2.5304	5.7260	0.0798	-13.9251	8.8643	-11.7387	-0.8549	0.8846	-3.9874	-22.3342	-34.8633	12.3628	-0.5459
112.9750	35.9973	0.0001	0.0000	0.0000	-2.8443	6.2332	0.0617	-15.2484	9.5599	-12.1703	-3.9232	0.7509	-6.0385	-19.7317	-35.4802	14.5870	-0.0470
113.0000	35.9973	0.0001	0.0000	0.0000	-3.0941	6.6298	0.0355	-16.2875	10.0992	-10.4222	-2.9683	1.9182	-5.5413	-18.9839	-35.3725	14.9970	-0.0283
113.0250	35.9973	0.0001	0.0000	0.0000	-3.3409	6.8725	0.0400	-17.0172	10.3355	-9.4591	-3.4974	0.8619	-3.3037	-16.9204	-33.9331	17.8525	-0.1309
113.0500	35.9973	0.0001	0.0000	0.0000	-3.4178	7.0426	0.0133	-17.4325	10.5969	-11.0002	-5.1911	-0.6973	-3.8009	-14.6675	-31.7153	18.8091	0.1116
113.0750	35.9973	0.0001	0.0000	0.0000	-3.5332	7.1823	0.0077	-17.8261	10.7596	-10.1939	-4.2859	2.4163	-2.3093	-11.5018	-29.7568	19.9071	0.1582
113.1000	35.9973	0.0001	0.0000	0.0000	-3.6429	7.0816	-0.0072	-17.7353	10.4495	-10.2153	-4.8940	1.3103	-3.4813	-9.8268	-25.9234	20.0909	0.0603
113.1250	35.9973	0.0001	0.0000	0.0000	-3.5899	6.9875	0.0005	-17.4950	10.3152	-10.7540	-3.7370	1.2156	-4.1650	-7.4719	-23.7104	21.5140	-0.1123
113.1500	35.9973	0.0001	0.0000	0.0000	-3.5675	6.7273	-0.0211	-16.9548	9.8197	-9.5517	-1.7704	1.8076	-3.2504	-6.4766	-19.6908	22.2914	-0.0843
113.1750	35.9973	0.0001	0.0000	0.0000	-3.4840	6.4225	-0.0316	-16.2648	9.2967	-9.2699	-2.3044	1.3087	-2.7798	-2.8496	-16.6651	23.4884	-0.4387
113.2000	35.9973	0.0001	0.0000	0.0000	-3.3589	5.9180	-0.0542	-15.1357	8.4178	-6.8975	-1.6179	3.3071	-1.9008	-0.1549	-14.1045	24.0915	-0.2055
113.2250	35.9973	0.0001	0.0000	0.0000	-3.1210	5.4049	-0.0417	-13.8767	7.6347	-4.6144	-0.9966	2.7681	0.3546	1.6561	-10.4571	24.1292	-0.2988
113.2500	35.9973	0.0001	0.0000	0.0000	-2.9259	4.7502	-0.0619	-12.3789	6.5270	-4.0757	-2.0811	0.6298	-1.3236	3.6759	-6.7803	23.6203	-0.1402
113.2750	35.9973	0.0001	0.0000	0.0000	-2.6122	4.0960	-0.0626	-10.7632	5.5388	-1.4143	-0.9857	2.0201	0.9407	6.6425	-2.2417	23.9973	0.1582
113.3000	35.9973	0.0001	0.0000	0.0000	-2.4432	3.3875	-0.0646	-9.1844	4.2979	-0.5938	-1.7441	2.6486	2.0595	9.8374	0.4559	22.6826	-0.4713
113.3250	35.9973	0.0001	0.0000	0.0000	-2.0035	2.5520	-0.0807	-7.0821	3.0751	-0.5224	-1.9546	0.8670	2.2991	12.1388	4.2503	22.6071	0.0276
113.3500	35.9973	0.0001	0.0000	0.0000	-1.6959	1.7539	-0.0992	-5.1861	1.7943	1.6573	0.4315	0.5241	3.6489	14.8530	6.2919	21.0144	0.2561
113.3750	35.9973	0.0001	0.0000	0.0000	-1.2868	0.7962	-0.0848	-2.8712	0.2975	2.8953	0.5773	-1.0744	3.2493	19.0382	10.1108	19.3416	-0.2615
113.4000	35.9973	0.0001	0.0000	0.0000	-0.8124	-0.0028	-0.1031	-0.8068	-0.8180	4.1403	0.7101	0.2089	3.7465	20.3929	12.3139	16.1090	-0.9749
113.4250	35.9973	0.0001	0.0000	0.0000	-0.3002	-0.8071	-0.0904	1.3059	-1.9063	5.4960	3.3523	0.6527	2.0950	22.3593	14.8452	14.5775	0.3727
113.4500	35.9973	0.0001	0.0000	0.0000	0.1620	-1.7307	-0.0838	3.6061	-3.2822	7.8184	0.8928	-2.1120	1.4290	25.2240	18.3066	12.1602	0.0323
113.4750	35.9973	0.0001	0.0000	0.0000	0.6254	-2.5458	-0.0933	5.6915	-4.4407	10.2765	-0.6931	-1.2042	1.9618	26.5738	20.9749	10.0397	-0.0143
113.5000	35.9973	0.0001	0.0000	0.0000	1.1768	-3.3140	-0.0838	7.7718	-5.4181	9.8448	0.2285	0.5767	2.4501	29.2345	22.4436	7.4479	-0.1776
113.5250	35.9973	0.0001	0.0000	0.0000	1.7097	-4.1000	-0.0780	9.8688	-6.4493	11.7284	-0.6524	-1.2201	3.7465	29.8365	24.6222	5.1295	0.0043
113.5500	35.9973	0.0001	0.0000	0.0000	2.2294	-4.7712	-0.0597	11.7241	-7.2653	11.9318	-0.7868	-2.4489	3.9063	30.8367	26.4631	3.2070	-0.1076
113.5750	35.9973	0.0001	0.0000	0.0000	2.7284	-5.4160	-0.0666	13.5062	-8.0493	10.7152	2.0999	0.7937	4.0040	32.7983	26.4142	0.5352	0.0603
113.6000	35.9973	0.0001	0.0000	0.0000	3.1812	-6.0001	-0.0410	15.1213	-8.7590	10.1017	1.3937	-1.4209	1.9440	32.3467	28.7006	-2.2686	-0.4433
113.6250	35.9973	0.0001	0.0000	0.0000	3.7270	-6.4521	-0.0377	16.5666	-9.1126	9.8305	3.9789	-0.0497	1.3846	33.7790	28.5096	-5.8217	0.1069
113.6500	35.9973	0.0001	0.0000	0.0000	4.1023	-6.8814	-0.0562	17.7963	-9.5918	9.9589	4.0531	0.5574	0.9407	33.7548	29.1118	-7.7443	0.8530
113.6750	35.9973	0.0001	0.0000	0.0000	4.5284	-7.2350	-0.0464	18.9261	-9.8693	11.3716	2.0573	0.8642	3.4003	33.7062	29.2979	-10.9061	0.3820
113.7000	35.9973	0.0001	0.0000	0.0000	4.9375	-7.4767	-0.0296	19.8161	-9.9411	11.4965	2.8751	0.8844	0.9317	32.3370	28.4803	-14.3885	0.2468
113.7250	35.9973	0.0001	0.0000	0.0000	5.2422	-7.6738	-0.0016	20.5130	-10.0287	11.2290	2.3527	0.0316	2.0150	31.7738	27.3787	-17.1168	0.2188
113.7500	35.9973	0.0001	0.0000	0.0000	5.4716	-7.7943	-0.0029	20.9823	-10.0392	10.3799	1.6260	1.3377	0.8696	31.0650	26.7129	-19.5248	0.1955
113.7750	35.9973	0.0001	0.0000	0.0000	5.6420	-7.7945	0.0204	21.1530	-9.8690	7.7792	0.5948	0.0390	-0.4712	29.5743	24.6272	-22.9694	0.0043
113.8000	35.9973	0.0001	0.0000	0.0000	5.8423	-7.7108	0.0166	21.1868	-9.5022	6.6448	2.9174	1.2352	-0.5866	27.7050	23.1535	-24.5810	0.0276
113.8250	35.9973	0.0001	0.0000	0.0000	5.7855	-7.5587	0.0281	20.8274	-9.2563	4.5649	2.2957	-0.2776	-0.7554	25.9619	20.7937	-27.4555	0.6991
113.8500	35.9973	0.0001	0.0000	0.0000	5.8139	-7.2715	0.0257	20.2841	-8.6563	3.0736	1.7164	1.0335	-1.6788	23.6751	18.6640	-28.2471	-0.0237
113.8750	35.9973	0.0001	0.0000	0.0000	5.6665	-6.9022	0.0323	19.4019	-8.0688	2.8275	3.4681	1.2167	-3.3836	21.3979	16.4314	-30.1603	-0.0610
113.9000	35.9973	0.0001	0.0000	0.0000	5.5246	-6.5004	0.0436	18.4603	-7.4111	1.7964	3.4122	-0.7777	-3.7921	18.6741	13.5918	-30.8435	-0.1729
113.9250	35.9973	0.0001	0.0000	0.0000	5.2307	-5.9824	0.0592	17.1357	-6.6744	2.6348	4.0796	-0.2594	-3.9519	15.0083	10.9969	-29.6561	-0.2102
113.9500	35.9973	0.0001	0.0000	0.0000	4.9138	-5.4069	0.0748	15.6735	-5.8460	3.5410	1.2339	-1.0447	-6.0208	11.6484	8.9210	-29.0293	0.0136
113.9750	35.9973	0.0001	0.0000	0.0000	4.6523	-4.7581	0.0558	14.1208	-4.8163	0.4658	2.4809	-1.0223	-5.3638	8.5361	6.2332	-27.2009	-0.1636
114.0000	35.9973	0.0001	0.0000	0.0000	4.1821	-4.1276	0.0602	12.3961	-4.0318	-0.8149	1.5758	-2.8993	-5.9675	5.0452	3.2711	-25.1040	0.2188
114.0250	35.9973	0.0001	0.0000	0.0000	3.7717	-3.3973	0.0763	10.5322	-2.9889	-3.0090	2.2786	-0.5757	-4.6356	0.7773	0.4021	-21.2730	-0.1356
114.0500	35.9973	0.0001	0.0000	0.0000	3.2913	-2.6603	0.0573	8.5853	-2.0027	-4.7570	1.7577	-1.0617	-6.3937	-3.2964	-1.5612	-18.1158	-0.0516
114.0750	35.9973	0.0001	0.0000	0.0000	2.7676	-1.8792	0.0418	6.5073	-0.9720	-4.2290	2.6736	-1.1695	-7.0064	-6.6708	-5.0716	-14.2801	-0.0843
114.1000	35.9973	0.0001	0.0000	0.0000	2.2355	-1.0642	0.0564	4.3532	0.1177	-5.5811	3.3906	-0.9394	-4.8664	-7.7438	-7.2453	-9.7093	-0.6812
114.1250	35.9973	0.0001	0.0000	0.0000	1.6933	-0.2750	0.0496	2.2405	1.1462	-5.9807	1.2897	-0.2869	-6.8999	-10.7688	-10.9124	-6.9761	-0.1962
114.1500	35.9973	0.0001	0.0000	0.0000	1.2535	0.5247	0.0549	0.2093	2.2976	-5.1138	0.6053	-1.5245	-5.7544	-14.8278	-15.4901	-3.1640	0.2654
114.1750	35.9973	0.0001	0.0000	0.0000	0.7357	1.3184	0.0396	-1.8880	3.3594	-6.1590	2.1613	-0.2698	-5.5857	-17.6342	-18.2220	-0.2612	0.1255
114.2000	35.9973	0.0001	0.0000	0.0000	0.1594	2.0226	0.0430	-3.8655	4.1844	-5.8522	0.2991	0.0562	-5.9852	-20.1492	-21.7716	2.3541	0.1815
114.2250	35.9973	0.0001	0.0000	0.0000	-0.3675	2.7514	0.0269	-5.8428	5.1077	-7.2792	-2.2088	-0.3955	-6.6158	-23.1158	-25.2134	4.0787	0.6944
