time 	x0 	y0 	psi 	u 	WG1 	WG2 	WG3 	WG4 	x_0AW 	
s 	m 	m 	° 	m/s 	mm 	mm 	mm 	mm 	mm 	
138.8500	43.6640	0.0001	0.0000	0.3280	-2.9610	-9.0068	-11.5649	0.9956	19.4153
138.8750	43.6722	0.0001	0.0000	0.3240	-0.7766	-8.4728	-12.0691	-0.1259	17.9791
138.9000	43.6803	0.0001	0.0000	0.3280	0.1913	-7.8173	-11.7019	-0.5830	15.8481
138.9250	43.6885	0.0001	0.0000	0.3240	3.4944	-7.3657	-12.0593	-2.5339	13.3720
138.9500	43.6966	0.0001	0.0000	0.3320	1.1058	-6.4820	-11.2368	-3.8250	12.6539
138.9750	43.7049	0.0001	0.0000	0.3240	2.3667	-4.3894	-11.0164	-5.1209	12.3274
139.0000	43.7130	0.0001	0.0000	0.3280	5.5189	-4.1175	-9.4546	-6.7325	8.0561
139.0250	43.7212	0.0001	0.0000	0.3240	7.6677	-2.8745	-9.4106	-8.7022	7.1328
139.0500	43.7293	0.0001	0.0000	0.3320	5.8918	-2.8988	-8.2601	-9.8661	5.8458
139.0750	43.7376	0.0001	0.0000	0.3240	6.9840	-1.4422	-7.8145	-11.3033	4.1297
139.1000	43.7457	0.0001	0.0000	0.3280	8.3692	-0.5003	-5.5330	-11.0677	2.5443
139.1250	43.7539	0.0001	0.0000	0.3240	9.4081	0.5145	-5.3714	-11.7086	0.3853
139.1500	43.7620	0.0001	0.0000	0.3320	8.8131	1.9419	-4.4118	-12.5709	-1.4287
139.1750	43.7703	0.0001	0.0000	0.3240	10.0563	2.2284	-3.8292	-12.9101	-3.4151
139.2000	43.7784	0.0001	0.0000	0.3280	10.1895	3.5685	-3.4229	-13.8573	-4.7534
139.2250	43.7866	0.0001	0.0000	0.3240	10.7222	3.6753	-1.8757	-12.4813	-7.3228
139.2500	43.7947	0.0001	0.0000	0.3280	10.5269	4.3939	-0.7791	-12.6745	-8.5305
139.2750	43.8029	0.0001	0.0000	0.3280	9.0441	5.1611	0.1365	-11.2137	-10.7502
139.3000	43.8111	0.0001	0.0000	0.3280	8.5112	5.5010	1.6248	-10.6153	-12.1211
139.3250	43.8193	0.0001	0.0000	0.3240	11.4770	6.0545	1.4632	-10.5541	-13.0957
139.3500	43.8274	0.0001	0.0000	0.3280	11.0153	6.0836	2.9712	-9.2676	-14.8584
139.3750	43.8356	0.0001	0.0000	0.3240	10.1362	6.3457	4.3959	-8.3629	-14.0003
139.4000	43.8437	0.0001	0.0000	0.3320	8.8131	7.1517	5.1058	-6.5769	-18.3976
139.4250	43.8520	0.0001	0.0000	0.3240	8.7777	7.4043	4.8953	-5.7900	-19.5821
139.4500	43.8601	0.0001	0.0000	0.3280	10.7134	7.8897	6.0116	-4.1784	-22.4219
139.4750	43.8683	0.0001	0.0000	0.3240	8.3426	7.8849	7.0299	-2.4255	-21.3354
139.5000	43.8764	0.0001	0.0000	0.3320	10.2694	8.1714	6.3886	-0.9411	-24.1099
139.5250	43.8847	0.0001	0.0000	0.3240	8.3514	8.4481	7.3776	-0.3096	-22.1374
139.5500	43.8928	0.0001	0.0000	0.3280	7.9962	8.4238	7.5587	0.9674	-19.1111
139.5750	43.9010	0.0001	0.0000	0.3240	5.2881	8.3850	8.5673	1.3019	-23.0001
139.6000	43.9091	0.0001	0.0000	0.3320	8.0673	8.1908	9.2527	3.5920	-23.2286
139.6250	43.9174	0.0001	0.0000	0.3240	7.2148	8.1665	8.1854	4.2706	-18.1738
139.6500	43.9255	0.0001	0.0000	0.3280	4.0715	7.8752	9.1793	4.4497	-21.6991
139.6750	43.9337	0.0001	0.0000	0.3280	6.1138	8.1229	8.7582	5.5099	-22.3659
139.7000	43.9419	0.0001	0.0000	0.3280	2.8107	7.8703	8.8561	5.0764	-18.9339
139.7250	43.9501	0.0001	0.0000	0.3280	2.8285	7.4431	8.7142	5.8869	-14.8863
139.7500	43.9583	0.0001	0.0000	0.3280	1.1591	7.4625	8.7337	6.0472	-17.8754
139.7750	43.9665	0.0001	0.0000	0.3240	1.4166	7.6665	8.0141	6.4853	-14.9236
139.8000	43.9746	0.0001	0.0000	0.3320	-2.2772	7.0401	8.8512	6.7634	-14.9469
139.8250	43.9829	0.0001	0.0000	0.3240	-0.9275	6.6322	7.9161	6.6456	-12.2657
139.8500	43.9910	0.0001	0.0000	0.3280	-2.5791	6.3992	8.0777	6.4429	-9.7336
139.8750	43.9992	0.0001	0.0000	0.3240	-4.5148	6.1661	7.8819	6.9518	-7.4114
139.9000	44.0073	0.0001	0.0000	0.3280	-3.5381	5.4912	8.1267	6.3063	-5.7560
139.9250	44.0155	0.0001	0.0000	0.3280	-8.4572	5.2242	7.9210	7.2205	-2.0722
139.9500	44.0237	0.0001	0.0000	0.3280	-9.7448	4.6755	6.9124	6.4053	0.1381
139.9750	44.0319	0.0001	0.0000	0.3240	-10.6593	3.2286	5.6590	5.2318	0.7723
140.0000	44.0400	0.0001	0.0000	0.3280	-11.5828	1.9954	6.2955	6.7587	5.1696
140.0250	44.0482	0.0001	0.0000	0.3280	-12.9147	1.0923	4.7827	5.9953	7.2167
140.0500	44.0564	0.0001	0.0000	0.3280	-10.5173	0.0824	3.5636	5.3355	8.8768
140.0750	44.0646	0.0001	0.0000	0.3240	-11.7249	-1.4276	2.9663	4.2000	11.0311
140.1000	44.0727	0.0001	0.0000	0.3280	-13.5984	-1.9763	2.1389	2.7203	12.0663
140.1250	44.0809	0.0001	0.0000	0.3240	-15.0458	-2.0442	0.3960	2.6684	13.8709
140.1500	44.0890	0.0001	0.0000	0.3320	-13.4564	-3.7145	-0.3482	1.3584	15.6662
140.1750	44.0973	0.0001	0.0000	0.3240	-10.9612	-4.4477	-1.2344	1.3914	16.5009
140.2000	44.1054	0.0001	0.0000	0.3320	-11.6539	-4.4719	-2.3703	-0.9694	17.0418
140.2250	44.1137	0.0001	0.0000	0.3240	-13.0656	-5.4575	-4.0202	-1.0731	20.8376
140.2500	44.1218	0.0001	0.0000	0.3280	-9.8247	-7.2589	-5.2637	-2.2040	18.9770
140.2750	44.1300	0.0001	0.0000	0.3240	-11.1477	-6.8851	-6.3115	-3.6365	21.9894
140.3000	44.1381	0.0001	0.0000	0.3320	-10.2154	-8.2009	-8.5440	-4.8758	22.2039
140.3250	44.1464	0.0001	0.0000	0.3200	-9.2298	-9.3079	-9.9492	-6.1246	24.1250
140.3500	44.1544	0.0001	0.0000	0.3320	-7.1875	-10.0265	-11.2075	-6.7842	23.4536
140.3750	44.1627	0.0001	0.0000	0.3240	-7.9867	-9.8566	-11.3005	-7.4252	20.4412
140.4000	44.1708	0.0001	0.0000	0.3320	-6.5660	-11.0267	-13.1951	-9.0932	21.9147
140.4250	44.1791	0.0001	0.0000	0.3240	-4.6391	-10.4635	-12.9356	-11.0488	21.6629
140.4500	44.1872	0.0001	0.0000	0.3280	-3.9199	-11.3714	-13.5673	-10.9310	19.4666
140.4750	44.1954	0.0001	0.0000	0.3240	-1.2916	-10.6334	-14.6346	-12.2174	20.3246
140.5000	44.2035	0.0001	0.0000	0.3280	-2.3572	-10.1090	-13.8072	-12.0431	19.9842
140.5250	44.2117	0.0001	0.0000	0.3240	-0.5812	-8.9583	-14.0813	-13.6971	17.8998
140.5500	44.2198	0.0001	0.0000	0.3280	1.2035	-8.7641	-13.9247	-13.2259	16.8460
140.5750	44.2280	0.0001	0.0000	0.3240	1.0703	-8.3854	-13.9002	-12.5756	16.0159
140.6000	44.2361	0.0001	0.0000	0.3320	1.9317	-7.7299	-12.8329	-12.3871	13.9455
140.6250	44.2444	0.0001	0.0000	0.3240	4.2935	-6.7248	-13.4351	-10.6435	13.7823
140.6500	44.2525	0.0001	0.0000	0.3280	4.4357	-4.0156	-11.5502	-10.1393	11.8705
140.6750	44.2607	0.0001	0.0000	0.3280	3.1659	-3.3309	-10.6640	-9.8520	9.2218
140.7000	44.2689	0.0001	0.0000	0.3280	6.8419	-1.8840	-8.8378	-7.4063	4.3256
140.7250	44.2771	0.0001	0.0000	0.3240	7.2415	-1.6753	-7.3837	-7.1990	5.2116
140.7500	44.2852	0.0001	0.0000	0.3320	7.4990	-0.5488	-6.3948	-4.6920	4.6100
140.7750	44.2935	0.0001	0.0000	0.3240	7.4724	-0.0196	-4.9357	-4.1596	1.1127
140.8000	44.3016	0.0001	0.0000	0.3280	9.0351	0.5873	-3.0801	-2.4679	-1.7504
140.8250	44.3098	0.0001	0.0000	0.3240	7.8897	1.5244	-2.6053	-1.9212	-1.7877
140.8500	44.3179	0.0001	0.0000	0.3320	9.9142	1.8886	-0.4118	-0.7291	-4.9959
140.8750	44.3262	0.0001	0.0000	0.3240	11.3171	2.5974	0.5918	0.9390	-6.9684
140.9000	44.3343	0.0001	0.0000	0.3280	8.6356	3.9910	0.9002	1.2972	-7.8264
140.9250	44.3425	0.0001	0.0000	0.3280	9.7633	4.2871	2.7705	1.3019	-9.4958
140.9500	44.3507	0.0001	0.0000	0.3280	11.1129	5.9428	3.4167	2.8711	-9.7196
140.9750	44.3589	0.0001	0.0000	0.3240	9.7633	6.3313	4.9296	2.6778	-15.5858
141.0000	44.3670	0.0001	0.0000	0.3280	9.2127	7.3994	6.1829	4.4166	-11.9766
141.0250	44.3752	0.0001	0.0000	0.3240	8.6356	7.6276	6.1389	4.7606	-18.6121
141.0500	44.3833	0.0001	0.0000	0.3320	11.1040	8.2782	7.1524	4.8596	-14.6672
141.0750	44.3916	0.0001	0.0000	0.3240	10.6512	8.6811	7.8573	6.3581	-18.4722
141.1000	44.3997	0.0001	0.0000	0.3280	8.1739	9.3366	8.6309	6.8199	-19.0598
141.1250	44.4079	0.0001	0.0000	0.3240	8.1739	9.0404	8.8757	6.3581	-20.4774
141.1500	44.4160	0.0001	0.0000	0.3320	8.7510	9.0988	9.6885	6.0141	-19.9411
141.1750	44.4243	0.0001	0.0000	0.3240	9.2304	9.3853	9.2576	7.1639	-24.2405
141.2000	44.4324	0.0001	0.0000	0.3320	8.0140	9.5114	9.9381	7.7859	-22.3613
141.2250	44.4407	0.0001	0.0000	0.3240	5.8740	9.9145	10.3004	7.2864	-22.6084
141.2500	44.4488	0.0001	0.0000	0.3280	7.9341	9.8610	10.0997	7.7765	-22.6317
141.2750	44.4570	0.0001	0.0000	0.3240	4.8884	9.5600	11.2453	7.2346	-21.5592
141.3000	44.4651	0.0001	0.0000	0.3320	7.3037	9.4289	9.9675	7.3901	-19.3116
141.3250	44.4734	0.0001	0.0000	0.3280	5.4922	9.0260	10.6774	6.0566	-21.4193
141.3500	44.4816	0.0001	0.0000	0.3280	3.5477	9.2347	10.4277	6.0329	-19.1857
141.3750	44.4898	0.0001	0.0000	0.3240	3.9739	8.4044	10.5942	5.3167	-19.4188
141.4000	44.4979	0.0001	0.0000	0.3320	2.6330	8.3656	9.4191	3.3705	-17.5256
141.4250	44.5062	0.0001	0.0000	0.3240	-0.4658	7.9286	9.9626	3.6910	-16.2200
141.4500	44.5143	0.0001	0.0000	0.3280	0.9194	7.3800	8.7533	2.4093	-13.9444
141.4750	44.5225	0.0001	0.0000	0.3240	-2.5613	6.9769	8.2686	1.6789	-13.5574
141.5000	44.5306	0.0001	0.0000	0.3280	-3.6713	6.4234	8.6064	1.1040	-9.8222
141.5250	44.5388	0.0001	0.0000	0.3240	-5.1186	5.3359	7.7594	0.2982	-8.1948
141.5500	44.5469	0.0001	0.0000	0.3280	-5.4294	4.4716	8.0728	-0.1165	-6.2177
141.5750	44.5551	0.0001	0.0000	0.3240	-5.3939	3.9083	6.3445	-1.1532	-4.2405
141.6000	44.5632	0.0001	0.0000	0.3240	-7.4273	2.8936	5.6640	-3.0381	-0.3049
141.6250	44.5713	0.0001	0.0000	0.3240	-8.0221	1.6652	5.3947	-3.5234	4.1297
141.6500	44.5794	0.0001	0.0000	0.3280	-10.7304	0.9806	3.4216	-4.7957	3.1691
141.6750	44.5876	0.0001	0.0000	0.3200	-12.3110	-0.1798	2.4620	-6.4261	4.8991
141.7000	44.5956	0.0001	0.0000	0.3280	-10.1710	-0.7382	1.3752	-7.7691	7.2493
141.7250	44.6038	0.0001	0.0000	0.3240	-11.7338	-1.0004	0.9296	-8.2215	11.9730
141.7500	44.6119	0.0001	0.0000	0.3240	-12.6129	-2.1171	-0.6812	-9.5032	11.6979
141.7750	44.6200	0.0001	0.0000	0.3240	-14.3621	-2.5687	-1.5183	-11.3975	13.8709
141.8000	44.6281	0.0001	0.0000	0.3280	-11.7427	-3.6174	-2.5221	-12.2598	15.3584
141.8250	44.6363	0.0001	0.0000	0.3240	-11.9025	-3.5592	-4.4363	-12.6981	16.2911
141.8500	44.6444	0.0001	0.0000	0.3240	-11.8048	-3.8990	-5.4204	-12.4766	18.1470
141.8750	44.6525	0.0001	0.0000	0.3240	-12.6572	-5.7926	-6.8501	-12.5614	19.1169
141.9000	44.6606	0.0001	0.0000	0.3240	-11.0057	-7.1181	-8.4461	-11.7086	19.3594
141.9250	44.6687	0.0001	0.0000	0.3240	-10.0556	-7.7201	-9.9492	-11.4540	22.6795
141.9500	44.6768	0.0001	0.0000	0.3280	-10.0111	-8.1571	-11.2711	-11.2891	23.6121
141.9750	44.6850	0.0001	0.0000	0.3200	-7.4716	-9.2156	-12.9356	-9.8048	21.4624
142.0000	44.6930	0.0001	0.0000	0.3280	-6.8767	-9.8225	-12.6615	-8.3440	22.6002
142.0250	44.7012	0.0001	0.0000	0.3200	-5.5626	-9.2059	-14.3408	-8.3393	21.7515
142.0500	44.7092	0.0001	0.0000	0.3280	-6.0598	-10.7984	-14.1743	-7.2649	21.7236
142.0750	44.7174	0.0001	0.0000	0.3200	-3.6358	-10.0216	-14.4437	-6.8361	20.3619
142.1000	44.7254	0.0001	0.0000	0.3240	-4.8078	-10.0216	-14.9480	-5.2669	20.7163
142.1250	44.7335	0.0001	0.0000	0.3200	-3.3694	-10.1139	-14.5709	-3.5941	20.6510
142.1500	44.7415	0.0001	0.0000	0.3280	-1.0252	-10.2595	-14.2576	-2.8542	18.9723
142.1750	44.7497	0.0001	0.0000	0.3200	-0.9986	-9.9537	-14.2576	-1.7658	19.0889
142.2000	44.7577	0.0001	0.0000	0.3240	-0.7410	-8.1911	-14.2821	-0.2343	17.0138
142.2250	44.7658	0.0001	0.0000	0.3200	1.3634	-7.7396	-12.8819	0.1851	14.3792
142.2500	44.7738	0.0001	0.0000	0.3280	0.7329	-7.0987	-11.9760	1.6507	14.2766
142.2750	44.7820	0.0001	0.0000	0.3160	2.0116	-6.3364	-9.8072	2.7109	12.4207
142.3000	44.7899	0.0001	0.0000	0.3240	5.8474	-4.8506	-9.2637	3.4601	11.5580
142.3250	44.7980	0.0001	0.0000	0.3200	5.7231	-4.2875	-7.6872	4.8502	8.8534
142.3500	44.8060	0.0001	0.0000	0.3240	4.8530	-3.0202	-6.5171	4.3648	9.4830
142.3750	44.8141	0.0001	0.0000	0.3200	6.8952	-2.7435	-4.5245	6.3628	6.5918
142.4000	44.8221	0.0001	0.0000	0.3240	6.8153	-1.5199	-3.1683	5.6419	6.0323
142.4250	44.8302	0.0001	0.0000	0.3160	8.0939	-1.1315	-1.7827	6.0235	2.5256
142.4500	44.8381	0.0001	0.0000	0.3240	6.9219	-0.3692	-0.7155	7.9461	0.3526
142.4750	44.8462	0.0001	0.0000	0.3160	7.6233	1.0437	1.3066	6.9518	0.7024
142.5000	44.8541	0.0001	0.0000	0.3240	8.7953	2.5295	1.9332	7.3854	-4.0167
142.5250	44.8622	0.0001	0.0000	0.3160	10.8021	3.3063	3.0006	7.3336	-5.6721
142.5500	44.8701	0.0001	0.0000	0.3200	9.6567	3.8065	5.1499	6.7398	-8.0642
142.5750	44.8781	0.0001	0.0000	0.3160	8.4047	4.4279	4.9198	7.0037	-9.3559
142.6000	44.8860	0.0001	0.0000	0.3240	10.0385	4.6998	6.4963	6.7115	-11.6268
142.6250	44.8941	0.0001	0.0000	0.3160	11.0596	5.1805	7.2698	6.4994	-11.8460
142.6500	44.9020	0.0001	0.0000	0.3200	9.6123	5.6952	8.2539	6.0990	-13.8092
142.6750	44.9100	0.0001	0.0000	0.3160	9.2482	5.7001	7.6272	4.8927	-15.7863
142.7000	44.9179	0.0001	0.0000	0.3160	9.9586	6.2486	8.5281	5.8586	-17.0547
142.7250	44.9258	0.0001	0.0000	0.3160	9.1062	6.6128	9.0764	4.2282	-16.5650
142.7500	44.9337	0.0001	0.0000	0.3160	11.0153	7.1566	9.2429	3.3752	-18.3930
142.7750	44.9416	0.0001	0.0000	0.3120	9.4081	7.9141	9.2185	4.2329	-23.3452
142.8000	44.9494	0.0001	0.0000	0.3200	9.7987	8.4773	10.1731	2.6402	-21.3587
142.8250	44.9574	0.0001	0.0000	0.3120	9.5946	8.8657	10.1633	2.0323	-22.3286
142.8500	44.9652	0.0001	0.0000	0.3160	7.9341	9.0162	10.3494	0.2087	-22.1141
142.8750	44.9731	0.0001	0.0000	0.3080	6.7975	9.1570	9.6052	-0.1636	-21.9509
142.9000	44.9808	0.0001	0.0000	0.3160	7.8364	9.5988	10.1242	-1.5113	-23.3685
142.9250	44.9887	0.0001	0.0000	0.3080	5.1194	9.6426	9.5416	-2.4443	-21.9789
142.9500	44.9964	0.0001	0.0000	0.3160	6.8596	9.6329	8.3910	-3.6412	-22.0908
142.9750	45.0043	0.0001	0.0000	0.3120	6.6022	9.6377	8.6113	-5.7853	-21.8530
143.0000	45.0121	0.0001	0.0000	0.3120	4.8530	9.7008	8.5525	-6.3838	-19.8898
143.0250	45.0199	0.0001	0.0000	0.3080	3.7785	9.5842	7.8672	-7.5900	-22.8229
143.0500	45.0276	0.0001	0.0000	0.3120	4.0006	8.9725	7.6077	-9.4655	-19.7033
143.0750	45.0354	0.0001	0.0000	0.3080	2.9616	9.1182	6.9565	-10.3891	-16.4065
143.1000	45.0431	0.0001	0.0000	0.3120	0.0847	8.4384	6.4864	-10.2336	-14.0376
143.1250	45.0509	0.0001	0.0000	0.3080	1.1058	7.9384	6.2564	-10.9499	-13.6459
143.1500	45.0586	0.0001	0.0000	0.3120	-3.4670	7.5207	4.9051	-12.1892	-10.7782
143.1750	45.0664	0.0001	0.0000	0.3080	-4.3638	6.9672	4.6211	-12.7406	-10.1300
143.2000	45.0741	0.0001	0.0000	0.3080	-2.9077	5.6855	3.2992	-11.8735	-6.7912
143.2250	45.0818	0.0001	0.0000	0.3080	-5.2873	4.5638	2.5697	-11.6755	-4.5576
143.2500	45.0895	0.0001	0.0000	0.3080	-6.0598	4.7435	2.4767	-11.2279	-2.9069
143.2750	45.0972	0.0001	0.0000	0.3080	-8.2086	3.0684	1.6542	-10.7944	-0.7712
143.3000	45.1049	0.0001	0.0000	0.3080	-11.6006	2.6508	0.5428	-10.5210	1.2666
143.3250	45.1126	0.0001	0.0000	0.3040	-10.3753	1.4807	0.2931	-10.1488	5.6592
143.3500	45.1202	0.0001	0.0000	0.3080	-11.6449	0.8253	-0.5490	-9.2252	7.4032
143.3750	45.1279	0.0001	0.0000	0.3040	-14.0780	-0.5926	-2.0716	-7.6984	9.3571
143.4000	45.1355	0.0001	0.0000	0.3120	-12.1778	-1.3208	-2.2430	-7.7597	10.6581
143.4250	45.1433	0.0001	0.0000	0.3000	-14.4598	-1.8452	-3.6286	-6.6429	12.9616
143.4500	45.1508	0.0001	0.0000	0.3080	-14.8505	-3.2630	-5.2637	-4.5177	12.9616
143.4750	45.1585	0.0001	0.0000	0.3040	-13.1722	-4.5642	-5.8513	-3.0522	16.0859
143.5000	45.1661	0.0001	0.0000	0.3040	-12.2577	-5.7004	-7.1291	-1.9024	18.2729
143.5250	45.1737	0.0001	0.0000	0.3000	-12.2754	-5.8946	-8.4266	-1.2332	18.2822
143.5500	45.1812	0.0001	0.0000	0.3040	-12.3731	-7.4531	-8.3433	-0.0599	19.4713
143.5750	45.1888	0.0001	0.0000	0.3000	-11.0590	-8.2154	-10.1842	1.9192	20.1614
143.6000	45.1963	0.0001	0.0000	0.3040	-10.0289	-8.7301	-10.8501	2.8805	21.0241
143.6250	45.2039	0.0001	0.0000	0.3000	-10.4818	-9.8225	-10.9871	3.7098	21.3458
143.6500	45.2114	0.0001	0.0000	0.3040	-8.0844	-10.9442	-12.1964	4.4779	21.5464
143.6750	45.2190	0.0001	0.0000	0.2960	-7.0898	-10.7451	-12.0349	4.6052	22.4417
143.7000	45.2264	0.0001	0.0000	0.3000	-6.3174	-11.8861	-11.9614	6.1178	21.3785
143.7250	45.2339	0.0001	0.0000	0.2960	-5.6603	-11.4927	-12.1572	5.9198	22.1246
143.7500	45.2413	0.0001	0.0000	0.3000	-3.7601	-12.1094	-12.3873	5.5806	22.4323
143.7750	45.2488	0.0001	0.0000	0.2960	-2.0286	-12.2987	-11.9614	6.7869	20.7490
143.8000	45.2562	0.0001	0.0000	0.3040	-1.6112	-11.2064	-12.0153	5.8633	20.7909
143.8250	45.2638	0.0001	0.0000	0.3000	-2.3216	-11.8812	-9.9345	6.9283	19.3267
143.8500	45.2713	0.0001	0.0000	0.2920	0.8572	-10.5120	-9.9638	7.0414	18.7858
143.8750	45.2786	0.0001	0.0000	0.2960	0.3600	-9.9779	-8.9896	7.3713	16.8646
143.9000	45.2860	0.0001	0.0000	0.2960	3.0327	-8.5601	-8.0250	7.3948	15.8061
143.9250	45.2934	0.0001	0.0000	0.2920	5.1815	-8.0552	-6.6640	7.0508	15.8248
143.9500	45.3007	0.0001	0.0000	0.3000	2.7840	-6.7783	-6.0569	6.2875	12.4347
143.9750	45.3082	0.0001	0.0000	0.2920	6.4778	-6.5355	-5.3225	6.3959	10.1311
144.0000	45.3155	0.0001	0.0000	0.2960	6.6110	-4.7632	-3.4522	6.8293	8.4524
144.0250	45.3229	0.0001	0.0000	0.2920	6.9574	-4.5739	-2.2234	6.7822	7.2587
144.0500	45.3302	0.0001	0.0000	0.2920	8.8753	-2.8940	-1.0092	5.4723	4.5914
144.0750	45.3375	0.0001	0.0000	0.2880	8.1383	-2.5152	-0.3335	6.0047	3.8220
144.1000	45.3447	0.0001	0.0000	0.2960	7.3303	-1.7723	1.5514	4.7465	0.9355
144.1250	45.3521	0.0001	0.0000	0.2880	9.7366	-0.5731	2.2711	4.5957	-0.3375
144.1500	45.3593	0.0001	0.0000	0.2960	9.6300	0.2087	3.6909	2.8899	-2.9022
144.1750	45.3667	0.0001	0.0000	0.2840	8.8220	0.9320	4.6162	2.3481	-3.3872
144.2000	45.3738	0.0001	0.0000	0.2920	10.9442	2.6703	4.3910	0.9956	-6.9264
144.2250	45.3811	0.0001	0.0000	0.2880	12.1518	3.9035	4.3567	-0.2060	-8.4419
144.2500	45.3883	0.0001	0.0000	0.2880	10.1629	4.5395	6.2711	-1.6997	-10.8388
144.2750	45.3955	0.0001	0.0000	0.2880	9.1239	5.3504	6.3494	-2.2276	-11.6128
144.3000	45.4027	0.0001	0.0000	0.2880	9.7721	6.2196	5.9332	-3.8203	-14.7791
144.3250	45.4099	0.0001	0.0000	0.2840	8.5201	6.9284	6.2907	-5.5874	-14.7045
144.3500	45.4170	0.0001	0.0000	0.2880	8.7244	7.8461	6.1486	-7.0576	-16.6676
144.3750	45.4242	0.0001	0.0000	0.2840	10.5447	8.7055	6.5746	-7.3356	-17.2878
144.4000	45.4313	0.0001	0.0000	0.2880	9.7899	9.1134	7.2307	-7.7173	-18.5375
144.4250	45.4385	0.0001	0.0000	0.2840	7.8187	9.9824	6.9956	-9.4372	-19.6986
144.4500	45.4456	0.0001	0.0000	0.2880	7.5789	10.2495	7.1132	-9.5268	-20.7572
144.4750	45.4528	0.0001	0.0000	0.2800	9.2927	9.8513	7.8476	-9.8943	-20.3561
144.5000	45.4598	0.0001	0.0000	0.2840	9.3726	10.0504	7.1719	-11.2844	-21.5779
144.5250	45.4669	0.0001	0.0000	0.2800	8.0317	9.7882	7.5636	-11.8075	-22.1281
144.5500	45.4739	0.0001	0.0000	0.2840	6.9041	9.5357	7.2650	-12.6840	-24.8420
144.5750	45.4810	0.0001	0.0000	0.2800	6.9928	9.1619	6.3102	-13.1222	-21.8250
144.6000	45.4880	0.0001	0.0000	0.2840	5.9273	8.6811	6.3102	-12.3823	-22.6644
144.6250	45.4951	0.0001	0.0000	0.2760	4.8175	8.7200	5.4192	-12.8300	-23.0094
144.6500	45.5020	0.0001	0.0000	0.2840	4.9684	8.4822	5.7570	-11.6755	-17.8381
144.6750	45.5091	0.0001	0.0000	0.2760	4.8530	8.1180	4.6211	-10.6577	-21.2701
144.7000	45.5160	0.0001	0.0000	0.2800	1.2302	7.5402	3.9357	-10.0687	-19.9225
144.7250	45.5230	0.0001	0.0000	0.2720	2.0737	7.4965	4.1022	-8.2451	-18.9012
144.7500	45.5298	0.0001	0.0000	0.2800	2.3135	6.7439	3.4266	-8.4901	-15.5858
144.7750	45.5368	0.0001	0.0000	0.2720	-0.5191	5.6369	2.9761	-5.6392	-14.2755
144.8000	45.5436	0.0001	0.0000	0.2800	0.7862	5.2485	2.4033	-4.6920	-10.9367
144.8250	45.5506	0.0001	0.0000	0.2720	-4.1863	4.5056	2.4865	-3.6082	-8.4419
144.8500	45.5574	0.0001	0.0000	0.2760	-5.3494	4.2822	2.2222	-2.6328	-8.0596
144.8750	45.5643	0.0001	0.0000	0.2720	-5.6247	3.6705	0.7093	-1.0778	-5.9472
144.9000	45.5711	0.0001	0.0000	0.2760	-5.3051	3.0441	1.1401	0.2558	-4.0493
144.9250	45.5780	0.0001	0.0000	0.2720	-5.8823	1.6167	0.0728	1.4292	-1.0883
144.9500	45.5848	0.0001	0.0000	0.2720	-7.9600	0.6990	0.2344	1.3161	0.9822
144.9750	45.5916	0.0001	0.0000	0.2680	-10.3486	-0.2721	-0.2699	3.6674	3.7753
145.0000	45.5983	0.0001	0.0000	0.2760	-11.3697	-0.7090	-0.5783	3.1915	6.2701
145.0250	45.6052	0.0001	0.0000	0.2680	-11.8936	-2.3356	-1.6751	4.4213	8.1167
145.0500	45.6119	0.0001	0.0000	0.2720	-10.4640	-3.7533	-1.9688	4.8549	10.9099
145.0750	45.6187	0.0001	0.0000	0.2640	-12.8437	-4.3068	-3.0459	5.6136	11.9311
145.1000	45.6253	0.0001	0.0000	0.2720	-13.0124	-4.8701	-3.1047	6.4947	13.8849
145.1250	45.6321	0.0001	0.0000	0.2640	-11.9913	-6.0840	-3.6970	5.9859	15.4564
145.1500	45.6387	0.0001	0.0000	0.2680	-11.4496	-7.1909	-4.9014	6.7540	16.6315
145.1750	45.6454	0.0001	0.0000	0.2640	-10.5794	-6.9579	-5.0336	8.0592	16.2631
145.2000	45.6520	0.0001	0.0000	0.2720	-10.7304	-7.7153	-5.5330	7.2016	19.0936
145.2250	45.6588	0.0001	0.0000	0.2640	-9.0877	-8.3223	-6.1744	8.3090	19.8816
145.2500	45.6654	0.0001	0.0000	0.2640	-10.8903	-9.2642	-6.1695	7.0885	21.1407
145.2750	45.6720	0.0001	0.0000	0.2640	-8.6349	-9.5458	-6.3262	7.9414	20.9588
145.3000	45.6786	0.0001	0.0000	0.2640	-6.9566	-10.6091	-7.3690	8.0121	23.1411
145.3250	45.6852	0.0001	0.0000	0.2600	-6.4061	-10.2546	-7.0606	8.6106	21.4531
145.3500	45.6917	0.0001	0.0000	0.2640	-7.0011	-10.4537	-7.5697	8.1394	22.4976
145.3750	45.6983	0.0001	0.0000	0.2600	-7.1697	-11.4296	-7.8488	6.6362	22.0780
145.4000	45.7048	0.0001	0.0000	0.2640	-5.0653	-11.4102	-7.5404	6.9896	22.2085
145.4250	45.7114	0.0001	0.0000	0.2560	-3.1030	-10.3372	-8.1622	7.0933	20.6697
145.4500	45.7178	0.0001	0.0000	0.2640	-3.6092	-10.8664	-7.3885	5.5241	20.2547
