time 	x0 	y0 	psi 	u 	v 	WG1 	WG2 	WG3 	WG4 	x_0WM 	
s 	m 	m 	° 	m/s 	m/s 	mm 	mm 	mm 	mm 	mm 	
105.9250	37.7503	0.0137	0.3100	0.3520	0.0019	9.4281	-11.8948	-29.7949	-18.1766	17.3852
105.9500	37.7591	0.0137	0.3100	0.3560	-0.0021	11.6036	-8.7049	-26.0251	-16.0844	14.1677
105.9750	37.7680	0.0138	0.3100	0.3520	0.0019	17.9080	-7.0443	-23.5036	-13.7613	7.3410
106.0000	37.7768	0.0138	0.3000	0.3560	0.0019	21.2289	-4.9177	-19.9247	-8.7051	5.6576
106.0250	37.7857	0.0138	0.3000	0.3440	-0.0022	23.8749	-2.0676	-16.9529	-4.5206	4.0208
106.0500	37.7943	0.0139	0.2900	0.3600	-0.0062	24.5142	1.4865	-13.5943	-1.5802	-0.9873
106.0750	37.8033	0.0141	0.2800	0.3440	-0.0023	24.9848	3.5937	-10.1622	1.8267	-4.0976
106.1000	37.8119	0.0142	0.2700	0.3520	-0.0063	26.2546	5.9971	-7.4058	5.8604	-6.8581
106.1250	37.8207	0.0144	0.2600	0.3480	-0.0024	28.1725	8.2451	-3.6898	9.2720	-10.9057
106.1500	37.8294	0.0145	0.2500	0.3480	-0.0025	28.5988	9.7163	-0.8648	13.0607	-13.9554
106.1750	37.8381	0.0146	0.2400	0.3360	0.0014	29.0427	11.0224	3.2379	16.2414	-22.5448
106.2000	37.8465	0.0146	0.2300	0.3360	-0.0027	29.9484	13.2947	6.9295	18.5221	-23.7152
106.2250	37.8549	0.0147	0.2200	0.3360	-0.0027	31.4579	14.1590	8.9564	20.2138	-26.7182
106.2500	37.8633	0.0148	0.2000	0.3240	-0.0029	28.3057	15.1640	12.1388	22.8574	-27.0353
106.2750	37.8714	0.0149	0.1900	0.3200	0.0011	30.3214	17.2761	15.6785	23.8281	-29.1570
106.3000	37.8794	0.0149	0.1700	0.3200	-0.0031	29.3535	18.2763	17.9845	25.1711	-30.8124
106.3250	37.8874	0.0150	0.1600	0.3040	-0.0032	25.5442	18.1161	19.6736	25.0486	-28.6767
106.3500	37.8950	0.0151	0.1500	0.3120	-0.0032	25.0914	19.5581	22.2097	24.5067	-35.0185
106.3750	37.9028	0.0152	0.1400	0.2960	0.0007	24.0791	19.8494	23.7715	23.9318	-34.5289
106.4000	37.9102	0.0152	0.1200	0.3040	-0.0074	22.7561	21.2041	26.7286	24.3135	-34.2678
106.4250	37.9178	0.0154	0.1100	0.3000	-0.0034	20.9536	21.4760	28.3492	22.4050	-33.3585
106.4500	37.9253	0.0155	0.0900	0.2960	-0.0075	18.9735	21.6847	28.5989	22.6265	-35.4941
106.4750	37.9327	0.0157	0.0800	0.2920	-0.0036	16.4073	22.0343	28.4863	20.9489	-33.1300
106.5000	37.9400	0.0158	0.0600	0.3000	-0.0037	16.2475	21.3837	29.9208	19.2667	-31.6005
106.5250	37.9475	0.0159	0.0500	0.2920	0.0003	11.7457	20.7282	29.2305	16.4205	-29.6326
106.5500	37.9548	0.0159	0.0400	0.2960	-0.0038	9.9431	21.0390	30.3810	13.9183	-27.3011
106.5750	37.9622	0.0160	0.0400	0.2960	-0.0038	5.2015	20.0291	29.3333	10.2333	-25.2867
106.6000	37.9696	0.0161	0.0200	0.3040	-0.0039	2.2092	19.4513	28.7409	6.9018	-20.1526
106.6250	37.9772	0.0162	0.0000	0.3000	-0.0040	-2.5146	18.3297	27.9477	3.2216	-16.7765
106.6500	37.9847	0.0163	-0.0200	0.3040	-0.0041	-4.5924	17.3781	25.9796	-1.5755	-13.2792
106.6750	37.9923	0.0164	-0.0300	0.3120	-0.0042	-7.9133	15.9069	24.5255	-6.1840	-9.0871
106.7000	38.0001	0.0165	-0.0400	0.3160	-0.0082	-12.5128	14.0570	22.9343	-10.5570	-3.6359
106.7250	38.0080	0.0167	-0.0500	0.3160	-0.0043	-16.7217	11.9304	20.8535	-14.1100	-1.7101
106.7500	38.0159	0.0168	-0.0600	0.3360	-0.0084	-17.7783	9.4638	17.7152	-18.8411	2.0390
106.7750	38.0243	0.0170	-0.0800	0.3360	-0.0045	-22.9017	6.6040	16.7018	-21.6165	5.7275
106.8000	38.0327	0.0171	-0.1000	0.3440	-0.0086	-24.4024	3.7928	13.2257	-24.8586	8.0777
106.8250	38.0413	0.0173	-0.1100	0.3440	-0.0047	-27.5812	0.5057	11.2134	-25.9235	13.6455
106.8500	38.0499	0.0174	-0.1300	0.3520	-0.0048	-28.7710	-1.7860	8.7850	-28.2419	17.7630
106.8750	38.0587	0.0175	-0.1400	0.3520	-0.0089	-30.9909	-3.6990	4.7997	-31.2813	22.0716
106.9000	38.0675	0.0177	-0.1500	0.3600	-0.0049	-30.6357	-7.2434	2.3909	-31.1918	24.3705
106.9250	38.0765	0.0178	-0.1700	0.3480	-0.0090	-31.5236	-10.0984	-1.9420	-30.0279	25.7555
106.9500	38.0852	0.0180	-0.1900	0.3640	-0.0092	-30.6890	-13.2495	-4.3801	-29.9289	30.3486
106.9750	38.0943	0.0182	-0.2100	0.3480	-0.0053	-30.9021	-16.2938	-8.3948	-28.5058	30.0595
107.0000	38.1030	0.0183	-0.2300	0.3640	-0.0055	-28.0695	-19.5032	-12.0276	-27.0921	33.6874
107.0250	38.1121	0.0184	-0.2400	0.3520	-0.0095	-26.9685	-22.2950	-14.4804	-25.6266	33.7294
107.0500	38.1209	0.0186	-0.2600	0.3600	-0.0056	-26.4979	-24.2760	-17.7264	-23.6993	34.3029
107.0750	38.1299	0.0187	-0.2800	0.3480	-0.0057	-23.2569	-25.7811	-21.7754	-20.2264	36.3314
107.1000	38.1386	0.0188	-0.3000	0.3560	-0.0059	-20.8684	-28.3108	-24.8745	-17.1022	33.8273
107.1250	38.1475	0.0189	-0.3200	0.3440	-0.0059	-19.1635	-28.3350	-27.2197	-14.1053	34.5361
107.1500	38.1561	0.0190	-0.3400	0.3399	-0.0100	-14.6972	-29.3547	-29.2809	-8.7381	32.6942
107.1750	38.1646	0.0192	-0.3700	0.3360	-0.0062	-10.8524	-28.3982	-30.3482	-6.3772	31.0807
107.2000	38.1730	0.0193	-0.3800	0.3400	-0.0063	-6.0753	-27.9952	-32.4828	-1.7687	30.9268
107.2250	38.1815	0.0194	-0.4000	0.3199	-0.0102	-2.4791	-25.2762	-32.2331	3.2593	27.8819
107.2500	38.1895	0.0196	-0.4200	0.3280	-0.0064	-0.1882	-23.2855	-31.1903	7.7641	25.0047
107.2750	38.1977	0.0197	-0.4400	0.3120	-0.0064	4.5001	-22.4115	-30.7056	10.9873	23.6524
107.3000	38.2055	0.0198	-0.4700	0.3160	-0.0066	8.7000	-19.7896	-28.5758	15.7419	20.4815
107.3250	38.2134	0.0199	-0.4900	0.3040	-0.0026	12.1807	-17.8912	-25.8243	18.4750	17.1241
107.3500	38.2210	0.0199	-0.5100	0.3160	-0.0068	14.3296	-14.8177	-22.9063	20.8547	12.9786
107.3750	38.2289	0.0200	-0.5300	0.3039	-0.0068	18.2099	-12.6134	-20.3849	22.9045	8.4648
107.4000	38.2365	0.0201	-0.5500	0.3039	-0.0069	19.7549	-9.4720	-17.4523	24.7658	3.6478
107.4250	38.2441	0.0202	-0.5800	0.3080	-0.0031	24.6918	-7.2920	-15.0777	25.4114	2.1509
107.4500	38.2518	0.0202	-0.6000	0.3039	-0.0072	26.5387	-4.8449	-11.6261	25.4114	-3.5753
107.4750	38.2594	0.0203	-0.6200	0.3040	-0.0033	26.1125	-2.6454	-10.0251	25.8779	-6.9421
107.5000	38.2670	0.0203	-0.6400	0.3040	-0.0034	25.6686	0.1950	-6.3679	23.8140	-10.3788
107.5250	38.2746	0.0203	-0.6600	0.3040	-0.0035	27.2491	4.2735	-2.9946	24.2098	-14.0160
107.5500	38.2822	0.0203	-0.6800	0.3080	-0.0037	29.9129	6.3613	0.0066	23.1684	-17.0190
107.5750	38.2899	0.0203	-0.7000	0.3080	-0.0038	27.9861	8.7695	3.8499	22.1930	-24.1535
107.6000	38.2976	0.0203	-0.7100	0.3080	-0.0038	28.3856	12.9694	6.3420	20.5814	-23.0484
107.6250	38.3053	0.0203	-0.7300	0.3119	-0.0080	30.0816	15.0475	9.6369	18.6776	-26.4244
107.6500	38.3131	0.0204	-0.7400	0.3160	-0.0001	29.9751	18.3540	12.5500	16.6702	-28.8586
107.6750	38.3210	0.0203	-0.7600	0.3199	-0.0082	27.0981	20.3447	15.6198	14.8466	-29.4648
107.7000	38.3290	0.0204	-0.7700	0.3279	-0.0084	26.0770	23.6512	17.0249	12.2030	-31.4046
107.7250	38.3372	0.0205	-0.7800	0.3280	-0.0005	26.7696	25.3894	19.1399	7.7736	-31.6238
107.7500	38.3454	0.0204	-0.8000	0.3320	-0.0046	23.5020	26.4236	22.0677	4.8991	-34.0206
107.7750	38.3537	0.0204	-0.8100	0.3320	-0.0047	22.4542	27.4529	24.1044	1.6618	-32.6310
107.8000	38.3620	0.0204	-0.8200	0.3400	-0.0009	22.4276	29.0697	24.6772	-2.6075	-35.2330
107.8250	38.3705	0.0203	-0.8300	0.3359	-0.0089	21.0957	28.6473	26.4594	-7.4375	-35.0838
107.8500	38.3789	0.0204	-0.8300	0.3440	-0.0010	19.2487	29.4096	27.5952	-10.5334	-33.8527
107.8750	38.3875	0.0203	-0.8400	0.3399	-0.0090	16.0877	30.0748	27.1644	-14.2137	-32.5424
107.9000	38.3960	0.0204	-0.8500	0.3360	-0.0010	12.4560	28.6522	27.5365	-17.9316	-30.3648
107.9250	38.4044	0.0203	-0.8600	0.3400	-0.0051	9.5880	28.8949	29.1815	-20.5987	-27.2685
107.9500	38.4129	0.0203	-0.8600	0.3401	0.0029	8.2472	26.8751	28.4961	-23.8454	-24.0789
107.9750	38.4214	0.0201	-0.8700	0.3360	-0.0051	4.1893	25.6467	28.0897	-25.8151	-21.4256
108.0000	38.4298	0.0201	-0.8700	0.3441	0.0028	2.1293	23.9328	27.6393	-27.6623	-19.4391
108.0250	38.4384	0.0199	-0.8700	0.3360	-0.0051	-4.3793	20.5000	26.2537	-30.7064	-15.6341
108.0500	38.4468	0.0199	-0.8700	0.3440	-0.0012	-8.3484	18.2811	25.1864	-30.5792	-10.2948
108.0750	38.4554	0.0198	-0.8800	0.3400	-0.0012	-8.8901	15.4553	24.7458	-30.7912	-5.7157
108.1000	38.4639	0.0197	-0.8800	0.3399	-0.0092	-13.1166	12.8432	21.9061	-31.0457	-3.4028
108.1250	38.4724	0.0198	-0.8800	0.3400	-0.0012	-15.8515	8.9492	21.4704	-29.1985	0.8360
108.1500	38.4809	0.0197	-0.8800	0.3280	-0.0050	-22.1115	5.5650	18.8854	-28.1477	3.7224
108.1750	38.4891	0.0197	-0.8800	0.3320	-0.0011	-24.7043	1.8555	16.2905	-25.3298	10.1668
108.2000	38.4974	0.0196	-0.8800	0.3361	0.0028	-26.1516	-1.6889	15.0029	-23.2894	11.2160
108.2250	38.5058	0.0194	-0.8800	0.3400	-0.0052	-26.3647	-3.8495	11.6639	-20.5280	16.2288
108.2500	38.5143	0.0194	-0.8700	0.3321	0.0030	-28.0784	-7.5056	8.2073	-16.6876	16.3174
108.2750	38.5226	0.0192	-0.8700	0.3200	-0.0049	-30.9554	-10.9577	5.1767	-12.7858	22.7058
108.3000	38.5306	0.0192	-0.8700	0.3321	0.0030	-31.8344	-14.9197	1.9748	-7.0511	25.3638
108.3250	38.5389	0.0190	-0.8700	0.3200	-0.0009	-30.4137	-18.0417	-1.4573	-4.2614	28.5300
108.3500	38.5469	0.0189	-0.8700	0.3240	-0.0009	-30.4492	-20.8869	-4.9383	0.0597	31.7615
108.3750	38.5550	0.0188	-0.8600	0.3200	-0.0008	-28.4336	-24.7615	-7.6408	4.7012	32.3911
108.4000	38.5630	0.0187	-0.8500	0.3240	-0.0008	-29.3304	-28.0777	-11.3177	9.1590	33.5009
108.4250	38.5711	0.0186	-0.8400	0.3200	-0.0047	-28.1317	-29.4906	-15.9835	12.1606	34.1957
108.4500	38.5791	0.0186	-0.8400	0.3240	-0.0008	-26.4713	-31.7532	-19.6114	16.9247	35.7345
108.4750	38.5872	0.0185	-0.8400	0.3160	-0.0006	-22.6798	-32.5738	-22.0496	19.5777	33.5195
108.5000	38.5951	0.0184	-0.8300	0.3201	0.0034	-17.9737	-33.3797	-25.2956	22.3437	35.3661
108.5250	38.6031	0.0182	-0.8200	0.3120	-0.0005	-15.5940	-32.8651	-28.5954	23.1165	33.7014
108.5500	38.6109	0.0181	-0.8000	0.3240	-0.0005	-12.2997	-31.5638	-30.8280	24.4171	31.7988
108.5750	38.6190	0.0180	-0.7900	0.3121	0.0037	-8.5970	-29.8062	-32.6688	25.1946	31.4258
108.6000	38.6268	0.0178	-0.7800	0.3240	-0.0004	-5.1873	-26.9173	-33.8732	24.5255	29.0057
108.6250	38.6349	0.0177	-0.7700	0.3081	0.0039	-0.1705	-25.0285	-34.3090	23.4134	25.6296
108.6500	38.6426	0.0175	-0.7600	0.3240	-0.0003	2.9195	-20.9646	-33.7215	24.8035	23.7364
108.6750	38.6507	0.0174	-0.7400	0.3081	0.0040	8.4958	-19.4158	-31.4742	22.7820	22.1043
108.7000	38.6584	0.0172	-0.7200	0.3200	-0.0000	11.7190	-16.3957	-29.2613	21.5097	17.5298
108.7250	38.6664	0.0171	-0.7000	0.3080	0.0002	14.4095	-12.5017	-26.9553	20.4777	12.2932
108.7500	38.6741	0.0170	-0.6800	0.3200	0.0002	16.6737	-9.7536	-24.1989	19.5541	10.0082
108.7750	38.6821	0.0169	-0.6700	0.3120	0.0004	19.1333	-7.2774	-20.8794	18.3478	6.5995
108.8000	38.6899	0.0168	-0.6600	0.3201	0.0043	21.0069	-4.1214	-17.2760	14.3801	2.5100
108.8250	38.6979	0.0166	-0.6500	0.3041	0.0046	23.8483	-0.8295	-14.5049	12.9382	-0.9966
108.8500	38.7055	0.0164	-0.6300	0.3201	0.0045	24.9227	2.7926	-11.3764	10.6999	-5.0022
108.8750	38.7135	0.0162	-0.6000	0.3121	0.0047	26.5299	5.8223	-8.7326	7.4720	-9.0498
108.9000	38.7213	0.0160	-0.5800	0.3120	0.0008	28.5988	8.7938	-5.1880	4.3336	-12.5145
108.9250	38.7291	0.0159	-0.5600	0.3160	0.0009	30.5789	12.2751	-1.5845	0.1445	-15.9838
108.9500	38.7370	0.0158	-0.5600	0.3200	0.0009	29.9573	14.5522	2.1608	-2.9467	-19.7702
108.9750	38.7450	0.0157	-0.5500	0.3080	0.0010	30.7032	17.1353	5.6957	-5.0154	-22.1857
109.0000	38.7527	0.0156	-0.5300	0.3200	0.0010	27.9772	18.5336	10.1804	-8.8182	-25.5338
109.0250	38.7607	0.0155	-0.5000	0.3160	-0.0028	28.3501	20.2136	13.0494	-14.2325	-28.5042
109.0500	38.7686	0.0155	-0.4700	0.3160	0.0014	28.4389	22.0732	16.6675	-15.9713	-29.8611
109.0750	38.7765	0.0154	-0.4600	0.3120	0.0015	26.9561	22.9666	18.7825	-20.6553	-32.6403
109.1000	38.7843	0.0153	-0.4500	0.3240	0.0015	26.6630	23.6463	22.1460	-22.5543	-32.0108
109.1250	38.7924	0.0152	-0.4400	0.3241	0.0095	27.4000	24.3746	24.3198	-26.1544	-33.6149
109.1500	38.8005	0.0149	-0.4200	0.3240	0.0016	24.5675	24.7048	26.6797	-27.9451	-36.0770
109.1750	38.8086	0.0148	-0.4000	0.3200	0.0018	24.8072	23.9328	28.2562	-29.5896	-35.5035
109.2000	38.8166	0.0147	-0.3700	0.3280	0.0019	22.7739	23.9570	28.8437	-30.2352	-33.5590
109.2250	38.8248	0.0146	-0.3500	0.3240	-0.0020	18.4141	23.3841	31.0811	-31.8703	-35.4615
109.2500	38.8329	0.0146	-0.3400	0.3360	0.0060	16.6027	23.1608	30.9783	-31.6159	-33.8527
109.2750	38.8413	0.0144	-0.3400	0.3280	0.0021	13.6636	22.1994	32.5156	-29.6792	-32.0388
109.3000	38.8495	0.0143	-0.3200	0.3320	-0.0019	11.2395	19.9660	32.5842	-28.7273	-29.9171
109.3250	38.8578	0.0143	-0.3000	0.3360	-0.0018	7.4569	18.5191	32.5058	-25.6408	-24.7970
109.3500	38.8662	0.0143	-0.2800	0.3360	0.0024	6.1250	16.4264	31.7910	-22.6862	-22.4515
109.3750	38.8746	0.0142	-0.2700	0.3320	0.0024	1.7741	15.7612	31.8204	-19.9484	-18.9915
109.4000	38.8829	0.0141	-0.2600	0.3400	0.0025	-2.0085	14.0230	30.7335	-16.8101	-14.8553
109.4250	38.8914	0.0140	-0.2500	0.3320	0.0066	-6.6968	11.4254	29.0248	-12.1733	-10.7845
109.4500	38.8997	0.0138	-0.2400	0.3360	0.0026	-6.7501	10.5369	28.5597	-8.0218	-8.1125
109.4750	38.9081	0.0137	-0.2200	0.3400	0.0027	-13.2942	8.0995	27.1791	-3.2954	-3.0950
109.5000	38.9166	0.0136	-0.2100	0.3360	0.0028	-16.3132	6.0117	23.6491	1.0539	2.1556
109.5250	38.9250	0.0135	-0.2000	0.3320	-0.0012	-20.6109	3.5112	21.9943	6.0018	5.2892
109.5500	38.9333	0.0135	-0.2000	0.3400	-0.0012	-23.4256	1.9235	19.4484	9.2532	5.4944
109.5750	38.9418	0.0135	-0.1800	0.3320	-0.0010	-25.3258	-0.4993	16.9710	13.5507	8.8471
109.6000	38.9501	0.0135	-0.1800	0.3320	0.0030	-27.0839	-2.0336	12.6626	16.7315	13.2491
109.6250	38.9584	0.0134	-0.1600	0.3320	0.0031	-30.2983	-4.5001	9.3970	18.7907	16.6811
109.6500	38.9667	0.0133	-0.1500	0.3360	-0.0009	-31.8344	-7.2871	4.9368	20.7604	19.9639
109.6750	38.9751	0.0133	-0.1400	0.3240	0.0032	-30.3072	-8.8457	1.2257	22.6359	26.7068
109.7000	38.9832	0.0132	-0.1300	0.3320	0.0032	-30.7245	-10.2392	-2.2994	23.5359	25.9187
109.7250	38.9915	0.0131	-0.1300	0.3240	0.0033	-30.6268	-12.7397	-5.3250	23.3993	29.8170
109.7500	38.9996	0.0130	-0.1100	0.3320	0.0034	-31.2129	-13.9584	-10.6616	22.3296	31.1926
109.7750	39.0079	0.0129	-0.1000	0.3160	-0.0046	-28.9042	-16.5997	-14.2650	21.5144	33.1558
109.8000	39.0158	0.0130	-0.0800	0.3280	0.0035	-27.1461	-17.4785	-18.1671	21.5992	34.7925
109.8250	39.0240	0.0129	-0.0800	0.3160	0.0036	-25.9563	-19.4983	-22.5930	20.5861	33.0159
109.8500	39.0319	0.0128	-0.0600	0.3160	-0.0003	-23.0793	-20.8432	-27.2490	19.8840	33.8226
109.8750	39.0398	0.0128	-0.0600	0.3080	-0.0003	-22.9639	-22.8728	-31.2882	19.5211	34.1304
109.9000	39.0475	0.0128	-0.0400	0.3200	-0.0002	-17.2456	-23.1107	-35.6896	18.1734	35.0677
109.9250	39.0555	0.0128	-0.0300	0.3120	0.0038	-12.3441	-23.4991	-37.4326	16.0199	31.1040
109.9500	39.0633	0.0127	-0.0100	0.3080	0.0039	-11.6604	-23.0039	-40.1058	15.1152	32.7781
109.9750	39.0710	0.0126	0.0000	0.3080	-0.0040	-6.9810	-21.9163	-41.4081	13.7628	30.4372
110.0000	39.0787	0.0127	0.0100	0.3120	0.0041	-3.9087	-20.6733	-41.9760	11.6187	26.0726
110.0250	39.0865	0.0126	0.0200	0.3040	0.0041	-0.1261	-18.2213	-40.8108	8.8998	24.5524
110.0500	39.0941	0.0125	0.0300	0.3080	0.0002	7.3148	-16.5802	-38.7300	6.9254	21.6426
110.0750	39.1018	0.0125	0.0500	0.3040	0.0003	10.2450	-14.4293	-35.5281	2.3734	20.4349
110.1000	39.1094	0.0125	0.0600	0.3120	0.0043	14.0454	-12.9145	-32.2233	-0.8969	15.1936
110.1250	39.1172	0.0124	0.0800	0.3000	0.0004	16.0166	-12.5649	-27.5232	-3.3190	12.4331
110.1500	39.1247	0.0124	0.0900	0.3120	0.0005	18.3874	-10.3266	-23.3029	-8.2103	8.4554
110.1750	39.1325	0.0124	0.0900	0.3080	0.0005	21.2644	-9.3506	-18.7644	-12.1638	3.6525
110.2000	39.1402	0.0124	0.1000	0.3120	-0.0035	23.7684	-8.2776	-14.5147	-15.4153	0.8313
110.2250	39.1480	0.0125	0.1100	0.3120	0.0046	25.8017	-6.9715	-10.5784	-19.6233	-3.6639
110.2500	39.1558	0.0124	0.1300	0.3160	0.0007	27.5332	-5.1896	-5.8489	-22.2103	-8.3690
110.2750	39.1637	0.0124	0.1400	0.3160	0.0008	29.1937	-3.9223	-1.1145	-26.0460	-13.4751
110.3000	39.1716	0.0124	0.1400	0.3200	0.0008	28.3945	-2.3104	1.5782	-28.3644	-12.4259
110.3250	39.1796	0.0124	0.1500	0.3200	-0.0032	28.9806	-0.9072	7.7177	-29.0147	-18.5532
110.3500	39.1876	0.0125	0.1500	0.3320	0.0009	29.1493	1.0350	12.0261	-31.3331	-20.6562
110.3750	39.1959	0.0125	0.1600	0.3280	0.0009	30.1349	4.1812	16.4080	-32.8269	-24.0696
110.4000	39.2041	0.0125	0.1600	0.3360	0.0009	28.9362	6.0845	20.7409	-33.9249	-23.9204
110.4250	39.2125	0.0125	0.1600	0.3320	0.0009	28.3768	9.3667	23.6883	-32.3651	-29.3389
110.4500	39.2208	0.0125	0.1600	0.3440	-0.0030	29.3979	11.8187	27.2623	-30.0750	-29.0498
110.4750	39.2294	0.0126	0.1700	0.3400	0.0010	28.6787	14.7076	30.3027	-26.4890	-32.3792
110.5000	39.2379	0.0126	0.1700	0.3440	-0.0030	25.9882	17.7908	32.3296	-24.0339	-32.9761
110.5250	39.2465	0.0127	0.1500	0.3360	0.0009	24.3100	20.9467	34.8706	-20.2453	-34.3750
110.5500	39.2549	0.0127	0.1500	0.3400	-0.0031	22.8715	22.1460	35.2182	-15.9572	-33.1952
110.5750	39.2634	0.0128	0.1400	0.3440	0.0008	22.5252	24.6854	37.0101	-12.1827	-32.8269
110.6000	39.2720	0.0128	0.1400	0.3440	-0.0032	19.1600	27.4966	37.8767	-7.9841	-33.9880
110.6250	39.2806	0.0129	0.1300	0.3400	0.0008	18.1566	28.6036	37.2990	-3.5735	-32.2020
110.6500	39.2891	0.0129	0.1200	0.3440	-0.0073	14.5160	30.4001	38.1019	0.6204	-32.7103
110.6750	39.2977	0.0131	0.1000	0.3400	-0.0034	12.1807	32.0800	36.8534	4.8049	-30.8963
110.7000	39.3062	0.0132	0.0900	0.3400	0.0005	8.9930	32.4102	36.3247	8.8150	-28.4995
110.7250	39.3147	0.0132	0.0800	0.3360	-0.0035	7.2349	32.8423	35.6637	11.0486	-29.3715
110.7500	39.3231	0.0133	0.0700	0.3400	-0.0036	1.9517	31.7305	33.9697	13.9843	-21.6448
110.7750	39.3316	0.0134	0.0600	0.3360	-0.0036	-2.0085	31.0119	32.7702	17.6551	-17.0470
110.8000	39.3400	0.0135	0.0500	0.3360	0.0003	-4.2550	28.2200	30.0677	19.1394	-15.0931
110.8250	39.3484	0.0135	0.0300	0.3280	-0.0038	-7.3717	26.5158	28.5352	19.4646	-9.7166
110.8500	39.3566	0.0136	0.0200	0.3200	-0.0039	-12.5217	24.4086	24.5989	21.0008	-7.2498
110.8750	39.3646	0.0137	0.0100	0.3280	0.0001	-15.5585	20.0971	21.7935	22.2778	-1.2671
110.9000	39.3728	0.0137	0.0000	0.3200	-0.0040	-19.4121	16.0477	19.0371	22.2212	0.9525
110.9250	39.3808	0.0138	-0.0100	0.3120	-0.0001	-24.0383	11.2700	15.4631	22.1128	8.9311
110.9500	39.3886	0.0138	-0.0200	0.3160	-0.0001	-25.3169	6.9051	11.0519	22.0422	9.7331
110.9750	39.3965	0.0138	-0.0300	0.2960	-0.0042	-27.2438	1.8458	6.3958	21.5851	13.0206
111.0000	39.4039	0.0139	-0.0500	0.3080	-0.0043	-29.5346	-2.4609	2.6162	21.5097	17.3060
111.0250	39.4116	0.0140	-0.0600	0.2960	-0.0043	-28.9930	-6.5345	-1.3838	21.0102	19.6515
111.0500	39.4190	0.0141	-0.0600	0.3000	-0.0003	-31.3194	-10.7393	-5.3104	19.5164	23.6338
111.0750	39.4265	0.0141	-0.0700	0.2920	-0.0044	-31.9765	-16.0753	-9.9811	18.3572	25.3265
111.1000	39.4338	0.0142	-0.0800	0.3000	-0.0044	-31.8966	-20.2217	-13.7118	16.8304	29.0430
111.1250	39.4413	0.0143	-0.1000	0.2920	-0.0045	-30.6357	-24.6353	-18.8623	15.4356	32.6195
111.1500	39.4486	0.0144	-0.1100	0.2960	-0.0046	-30.0852	-28.8691	-22.6322	13.0607	32.1486
111.1750	39.4560	0.0145	-0.1200	0.2920	-0.0006	-28.0962	-32.6660	-26.6370	10.7658	32.8341
111.2000	39.4633	0.0145	-0.1300	0.3000	-0.0087	-26.9596	-35.7831	-31.0336	7.4955	34.3122
111.2250	39.4708	0.0147	-0.1400	0.2920	-0.0047	-24.0738	-38.4730	-34.0642	4.4467	34.6573
111.2500	39.4781	0.0148	-0.1500	0.3000	-0.0048	-20.2379	-40.2161	-37.8830	0.7099	35.4780
111.2750	39.4856	0.0149	-0.1600	0.2920	-0.0048	-18.2223	-41.2260	-40.8108	-2.5886	35.6226
111.3000	39.4929	0.0150	-0.1800	0.2960	-0.0009	-15.5585	-41.7115	-42.8524	-6.5280	33.5801
111.3250	39.5003	0.0150	-0.2000	0.3000	-0.0090	-11.8824	-41.0463	-44.1498	-10.9292	32.5356
111.3500	39.5078	0.0152	-0.2100	0.3080	-0.0051	-6.9188	-39.7257	-43.7092	-14.9063	30.0222
111.3750	39.5155	0.0153	-0.2200	0.3080	-0.0052	-4.0597	-37.0601	-41.9564	-18.3793	28.7585
111.4000	39.5232	0.0154	-0.2200	0.3160	-0.0012	-0.3925	-33.3215	-39.8365	-22.5072	26.3664
111.4250	39.5311	0.0154	-0.2400	0.3240	-0.0054	5.9030	-29.2527	-36.4093	-25.8905	20.7706
111.4500	39.5392	0.0155	-0.2600	0.3320	-0.0055	9.3305	-24.8829	-32.7668	-30.5792	19.0173
111.4750	39.5475	0.0156	-0.2800	0.3240	-0.0056	11.4438	-19.6003	-27.7191	-31.5970	15.9677
111.5000	39.5556	0.0157	-0.3000	0.3440	-0.0058	15.4661	-15.6869	-22.8133	-33.7458	12.3351
111.5250	39.5642	0.0158	-0.3100	0.3360	-0.0058	17.8014	-11.3073	-18.6273	-34.2029	9.6259
111.5500	39.5726	0.0159	-0.3200	0.3519	-0.0100	22.2944	-7.3211	-13.6726	-33.3029	6.5949
111.5750	39.5814	0.0161	-0.3300	0.3480	-0.0020	23.8483	-3.3446	-9.1194	-30.9656	1.7406
111.6000	39.5901	0.0161	-0.3600	0.3519	-0.0102	24.4965	0.7388	-3.8220	-28.7556	-2.2417
111.6250	39.5989	0.0163	-0.3800	0.3480	-0.0023	26.8229	6.0505	0.8291	-26.8518	-6.3032
111.6500	39.6076	0.0163	-0.4000	0.3520	-0.0065	29.5311	9.5270	5.3971	-23.5910	-9.8891
111.6750	39.6164	0.0164	-0.4100	0.3480	-0.0025	29.3713	13.8774	10.8952	-20.6788	-13.9927
111.7000	39.6251	0.0164	-0.4200	0.3520	-0.0066	28.6431	17.3732	15.6491	-16.7111	-16.0024
111.7250	39.6339	0.0165	-0.4400	0.3520	-0.0067	29.2825	21.3303	20.6283	-14.1477	-19.2293
111.7500	39.6427	0.0166	-0.4600	0.3440	-0.0068	30.1970	23.7871	24.3101	-10.2695	-23.0763
111.7750	39.6513	0.0167	-0.4900	0.3520	-0.0030	30.9252	25.7827	27.2378	-5.0908	-26.5457
111.8000	39.6601	0.0167	-0.5000	0.3480	-0.0070	28.3945	27.1761	30.4398	-1.0524	-29.3249
