time 	x0 	y0 	psi 	u 	WG1 	WG2 	WG3 	WG4 	x_0AW 	
s 	m 	m 	° 	m/s 	mm 	mm 	mm 	mm 	mm 	
46.6000	13.4970	0.0001	0.0000	0.3240	1.7582	-0.2057	0.1190	-1.1539	0.6690
46.6250	13.5051	0.0001	0.0000	0.3320	-0.5149	1.0859	0.2757	-1.9975	0.8229
46.6500	13.5134	0.0001	0.0000	0.3240	0.2043	0.7071	-0.0719	-1.3519	0.4406
46.6750	13.5215	0.0001	0.0000	0.3280	-1.0121	-0.2493	0.2121	-1.9268	0.0116
46.7000	13.5297	0.0001	0.0000	0.3240	-1.2252	-0.1960	-0.1845	-2.4593	-1.7418
46.7250	13.5378	0.0001	0.0000	0.3280	1.1989	-0.3319	-0.1845	-1.8090	0.3380
46.7500	13.5460	0.0001	0.0000	0.3240	-0.0443	-0.2493	-0.1453	-2.0775	-0.7952
46.7750	13.5541	0.0001	0.0000	0.3320	-0.2573	0.5566	-0.2628	-2.1200	0.0255
46.8000	13.5624	0.0001	0.0000	0.3200	0.3908	0.1925	0.2708	-1.4744	2.8374
46.8250	13.5704	0.0001	0.0000	0.3320	0.6660	0.1682	0.2072	-1.4555	-1.5273
46.8500	13.5787	0.0001	0.0000	0.3240	-1.3761	0.4206	-0.7574	-2.0917	-1.6905
46.8750	13.5868	0.0001	0.0000	0.3280	1.4741	-0.0648	-0.2237	-2.0351	0.0815
46.9000	13.5950	0.0001	0.0000	0.3240	-0.4971	0.2847	0.5450	-1.9268	0.6038
46.9250	13.6031	0.0001	0.0000	0.3280	-0.2929	0.2022	-0.0523	-1.3990	0.9022
46.9500	13.6113	0.0001	0.0000	0.3240	-0.2396	0.4498	0.1533	-1.5592	-0.2076
46.9750	13.6194	0.0001	0.0000	0.3320	-2.1664	-0.7349	0.2415	-2.5487	0.3520
47.0000	13.6277	0.0001	0.0000	0.3240	0.2665	-0.3367	0.3198	-3.1991	-2.3386
47.0250	13.6358	0.0001	0.0000	0.3280	1.4830	-0.7834	0.1484	-2.3886	-0.2029
47.0500	13.6440	0.0001	0.0000	0.3280	0.0001	-0.2931	0.7115	-2.1765	0.2494
47.0750	13.6522	0.0001	0.0000	0.3280	1.6162	0.3430	-0.3070	-1.7901	-0.3335
47.1000	13.6604	0.0001	0.0000	0.3240	0.3020	-0.4338	0.1386	-1.8703	-0.3755
47.1250	13.6685	0.0001	0.0000	0.3320	-0.1775	0.1343	0.3932	-2.4074	-0.4687
47.1500	13.6768	0.0001	0.0000	0.3240	0.0356	0.4838	-0.3070	-1.3189	-1.5599
47.1750	13.6849	0.0001	0.0000	0.3280	1.5362	0.9548	0.0847	-1.6864	-0.7439
47.2000	13.6931	0.0001	0.0000	0.3240	-1.8734	0.1391	0.1093	-1.3801	-0.3335
47.2250	13.7012	0.0001	0.0000	0.3320	1.1544	0.4062	0.1582	-2.1812	-0.5480
47.2500	13.7095	0.0001	0.0000	0.3240	-0.7102	-0.4241	-0.3950	-2.2849	-0.7485
47.2750	13.7176	0.0001	0.0000	0.3320	1.0657	0.4255	0.0847	-1.7430	-0.8838
47.3000	13.7259	0.0001	0.0000	0.3240	0.6394	-0.4921	0.0407	-1.7666	1.7136
47.3250	13.7340	0.0001	0.0000	0.3280	-1.1187	0.2265	-0.4391	-1.8797	1.8908
47.3500	13.7422	0.0001	0.0000	0.3240	0.6484	0.2896	-0.5370	-1.2859	-0.1330
47.3750	13.7503	0.0001	0.0000	0.3320	1.0923	0.6100	0.7359	-1.5545	0.1934
47.4000	13.7586	0.0001	0.0000	0.3240	1.0035	0.5664	-0.4733	-1.9126	0.5105
47.4250	13.7667	0.0001	0.0000	0.3280	0.4264	0.1828	-0.1306	-2.5865	-0.5946
47.4500	13.7749	0.0001	0.0000	0.3240	0.1155	0.3236	0.5009	-1.7901	0.5431
47.4750	13.7830	0.0001	0.0000	0.3320	-0.4794	-0.3950	0.0750	-1.3519	0.1514
47.5000	13.7913	0.0001	0.0000	0.3240	-0.1331	-0.1863	-0.0132	-1.3754	0.1002
47.5250	13.7994	0.0001	0.0000	0.3280	-0.8967	-0.4921	-0.0866	-1.1257	0.1188
47.5500	13.8076	0.0001	0.0000	0.3240	1.1101	0.0954	-0.3950	-1.7901	0.0628
47.5750	13.8157	0.0001	0.0000	0.3320	0.8437	-0.0212	-0.3070	-1.0880	0.7763
47.6000	13.8240	0.0001	0.0000	0.3200	-1.4117	0.9208	-0.7818	-1.7053	-0.7532
47.6250	13.8320	0.0001	0.0000	0.3320	-1.0299	-0.1279	-0.3461	-1.7006	-0.6040
47.6500	13.8403	0.0001	0.0000	0.3240	-0.3106	0.4498	-1.2127	-0.8948	0.2447
47.6750	13.8484	0.0001	0.0000	0.3280	-0.9233	-0.2153	-0.4587	-1.6347	-0.8465
47.7000	13.8566	0.0001	0.0000	0.3240	1.6251	-0.1522	-0.3754	-1.3424	0.0955
47.7250	13.8647	0.0001	0.0000	0.3280	-1.1719	-0.1717	0.4520	-1.5263	-1.0656
47.7500	13.8729	0.0001	0.0000	0.3240	0.6838	0.1828	0.2022	-1.5828	-0.6926
47.7750	13.8810	0.0001	0.0000	0.3320	-0.3905	-0.0454	-0.2041	-1.8184	1.7742
47.8000	13.8893	0.0001	0.0000	0.3240	0.3642	0.3188	-0.2090	-1.8656	-0.4314
47.8250	13.8974	0.0001	0.0000	0.3280	-0.7102	0.7411	-0.4929	-1.0361	-0.2403
47.8500	13.9056	0.0001	0.0000	0.3240	-0.4083	0.3770	-0.6985	-1.1445	1.2799
47.8750	13.9137	0.0001	0.0000	0.3320	1.0124	0.2799	0.2121	-1.6016	-0.9397
47.9000	13.9220	0.0001	0.0000	0.3240	-0.0976	0.6051	0.3247	-1.5498	1.6017
47.9250	13.9301	0.0001	0.0000	0.3320	1.0124	0.7071	-0.6448	-2.6430	1.9281
47.9500	13.9384	0.0001	0.0000	0.3240	0.7460	0.7411	-0.8749	-2.4121	1.1027
47.9750	13.9465	0.0001	0.0000	0.3320	-0.9588	0.2847	-0.0229	-1.7666	1.2053
48.0000	13.9548	0.0001	0.0000	0.3240	-1.4206	-0.0843	-1.3742	-1.7666	-1.6951
48.0250	13.9629	0.0001	0.0000	0.3280	0.3020	-0.7106	-0.3950	-1.8231	-0.9164
48.0500	13.9711	0.0001	0.0000	0.3240	-0.5593	0.1488	-0.1796	-1.5686	0.4685
48.0750	13.9792	0.0001	0.0000	0.3320	0.1422	-0.1522	-0.5126	-1.6723	2.1146
48.1000	13.9875	0.0001	0.0000	0.3240	-0.1064	0.6440	-0.0963	-2.0493	0.2307
48.1250	13.9956	0.0001	0.0000	0.3280	-0.1775	-0.1134	-0.4832	-1.6299	-0.1843
48.1500	14.0038	0.0001	0.0000	0.3240	-1.7048	0.0323	0.0554	-1.1492	1.5504
48.1750	14.0119	0.0001	0.0000	0.3320	1.1634	-0.0503	-1.0755	-1.5733	0.2167
48.2000	14.0202	0.0001	0.0000	0.3240	-1.2519	0.8674	-0.4685	-1.1729	0.3380
48.2250	14.0283	0.0001	0.0000	0.3280	0.4086	0.0274	0.1582	-1.9739	-0.3941
48.2500	14.0365	0.0001	0.0000	0.3240	-1.9089	0.0517	-0.0768	-2.1812	0.8742
48.2750	14.0446	0.0001	0.0000	0.3280	-1.2785	-0.5018	-0.7475	-2.1953	-0.1517
48.3000	14.0528	0.0001	0.0000	0.3240	0.6927	-0.1376	-0.4391	-2.3226	-0.3941
48.3250	14.0609	0.0001	0.0000	0.3320	-0.0087	0.0226	-0.0622	-1.6535	0.0022
48.3500	14.0692	0.0001	0.0000	0.3240	0.7371	0.1440	0.3247	-1.9691	0.7856
48.3750	14.0773	0.0001	0.0000	0.3280	0.8348	-0.1911	0.0358	-1.7995	0.5338
48.4000	14.0855	0.0001	0.0000	0.3240	-0.3905	0.3527	0.1631	-1.9644	-2.7164
48.4250	14.0936	0.0001	0.0000	0.3320	-0.9145	-0.1717	-0.1453	-1.1681	1.0281
48.4500	14.1019	0.0001	0.0000	0.3240	-0.2218	0.1002	0.2659	-1.0974	-3.0428
48.4750	14.1100	0.0001	0.0000	0.3280	1.4653	0.6974	0.3051	-1.6441	0.2354
48.5000	14.1182	0.0001	0.0000	0.3240	-0.9943	-0.0405	-0.6888	-1.6063	0.5804
48.5250	14.1263	0.0001	0.0000	0.3280	0.1245	-0.2931	-0.2628	-1.3095	0.1561
48.5500	14.1345	0.0001	0.0000	0.3280	-0.2485	0.1730	-1.1098	-1.5686	0.0489
48.5750	14.1427	0.0001	0.0000	0.3280	0.1422	-0.6086	-0.1894	-1.4650	0.5478
48.6000	14.1509	0.0001	0.0000	0.3240	-0.7635	-0.4533	-0.4342	-1.7666	-0.1097
48.6250	14.1590	0.0001	0.0000	0.3320	-0.1509	0.5081	-0.7916	-1.3895	0.1235
48.6500	14.1673	0.0001	0.0000	0.3240	-0.3196	0.1973	0.0750	-1.3519	-1.0143
48.6750	14.1754	0.0001	0.0000	0.3280	0.8348	0.4936	0.4226	-1.5026	-0.4408
48.7000	14.1836	0.0001	0.0000	0.3240	0.8792	0.6732	-0.0327	-1.9220	-0.6553
48.7250	14.1917	0.0001	0.0000	0.3320	0.4619	0.6538	0.1729	-2.1718	0.1794
48.7500	14.2000	0.0001	0.0000	0.3240	1.0923	0.2799	-0.0523	-2.0304	0.4825
48.7750	14.2081	0.0001	0.0000	0.3280	0.2221	-0.1619	0.1876	-1.4932	0.0955
48.8000	14.2163	0.0001	0.0000	0.3240	-1.9356	-0.2299	0.2904	-1.8372	-0.3289
48.8250	14.2244	0.0001	0.0000	0.3280	0.3553	0.1197	-0.3167	-2.0304	0.5571
48.8500	14.2326	0.0001	0.0000	0.3280	0.9769	0.0613	-0.0572	-1.4508	0.5058
48.8750	14.2408	0.0001	0.0000	0.3280	0.5240	0.0371	0.3491	-2.2849	0.4639
48.9000	14.2490	0.0001	0.0000	0.3240	-0.7014	0.4449	-0.5762	-1.2954	0.0302
48.9250	14.2571	0.0001	0.0000	0.3320	0.0090	0.2119	-0.6055	-1.1681	-1.0470
48.9500	14.2654	0.0001	0.0000	0.3240	-1.6070	0.1633	0.2219	-1.5781	-1.4433
48.9750	14.2735	0.0001	0.0000	0.3280	-0.6481	0.2750	0.1778	-1.1729	2.1239
49.0000	14.2817	0.0001	0.0000	0.3240	1.3942	0.2265	-0.1111	-1.6252	1.2752
49.0250	14.2898	0.0001	0.0000	0.3320	0.8615	0.7120	0.5352	-1.5639	1.3545
49.0500	14.2981	0.0001	0.0000	0.3240	-0.3018	-0.4484	-0.0670	-2.4452	-0.7812
49.0750	14.3062	0.0001	0.0000	0.3280	0.1866	0.7314	-0.0033	-2.6855	2.2172
49.1000	14.3144	0.0001	0.0000	0.3240	-0.6569	-0.4921	0.4030	-1.4132	-0.8977
49.1250	14.3225	0.0001	0.0000	0.3320	0.5063	-0.6912	-0.4244	-1.3754	0.8602
49.1500	14.3308	0.0001	0.0000	0.3200	-0.2485	-0.0503	0.2463	-1.3801	0.2214
49.1750	14.3388	0.0001	0.0000	0.3320	-0.4172	0.0808	0.1925	-2.1765	-0.0864
49.2000	14.3471	0.0001	0.0000	0.3240	-0.3462	0.8383	-0.2678	-2.6336	1.4338
49.2250	14.3552	0.0001	0.0000	0.3280	-0.3018	-0.3027	-0.3706	-1.7948	0.8509
49.2500	14.3634	0.0001	0.0000	0.3240	1.2167	0.0662	0.4716	-1.3660	0.5245
49.2750	14.3715	0.0001	0.0000	0.3280	0.5152	0.4741	-0.6154	-1.3660	0.6271
49.3000	14.3797	0.0001	0.0000	0.3240	-0.9588	-0.5115	0.4324	-1.2859	0.7064
49.3250	14.3878	0.0001	0.0000	0.3320	-1.2607	-0.4533	0.5156	-2.6336	1.1074
49.3500	14.3961	0.0001	0.0000	0.3240	-1.8112	-0.1134	-0.4196	-2.0540	-0.2682
49.3750	14.4042	0.0001	0.0000	0.3280	0.8881	0.2168	-0.0622	-2.4828	-0.1610
49.4000	14.4124	0.0001	0.0000	0.3240	0.6660	-0.3319	0.1680	-1.4602	1.1727
49.4250	14.4205	0.0001	0.0000	0.3320	0.6484	-0.2153	-0.8797	-1.9834	-0.3428
49.4500	14.4288	0.0001	0.0000	0.3240	-0.8434	-0.1376	-0.2384	-1.9739	-0.3615
49.4750	14.4369	0.0001	0.0000	0.3280	-1.5271	0.2945	0.0113	-1.7713	-1.8210
49.5000	14.4451	0.0001	0.0000	0.3240	-0.4438	0.5518	-0.1796	-2.3509	-1.6299
49.5250	14.4532	0.0001	0.0000	0.3320	-0.7280	-0.0017	-0.0670	-1.1398	-0.8371
49.5500	14.4615	0.0001	0.0000	0.3240	0.1333	0.6878	-0.4587	-2.0022	-1.1962
49.5750	14.4696	0.0001	0.0000	0.3320	0.4974	-0.4679	0.4716	-1.7713	1.3032
49.6000	14.4779	0.0001	0.0000	0.3240	-0.1419	0.8819	0.1680	-1.4885	0.9022
49.6250	14.4860	0.0001	0.0000	0.3280	-1.4206	-0.6572	-0.4538	-2.3368	-0.8418
49.6500	14.4942	0.0001	0.0000	0.3240	0.7904	-0.5504	0.5352	-2.1153	0.2027
49.6750	14.5023	0.0001	0.0000	0.3320	1.5096	-0.3853	0.5352	-2.6996	1.2146
49.7000	14.5106	0.0001	0.0000	0.3240	1.4386	0.7994	-0.8700	-1.7477	-0.3242
49.7250	14.5187	0.0001	0.0000	0.3280	-0.1242	0.3624	0.4030	-1.3566	0.4126
49.7500	14.5269	0.0001	0.0000	0.3240	0.1422	0.4547	-0.1552	-2.2048	-0.7672
49.7750	14.5350	0.0001	0.0000	0.3320	0.6927	0.5033	-0.2139	-1.6063	-2.4179
49.8000	14.5433	0.0001	0.0000	0.3240	-1.4028	0.2556	-0.3657	-2.0634	-0.7812
49.8250	14.5514	0.0001	0.0000	0.3280	0.3908	0.2702	-0.4783	-1.9126	0.0628
49.8500	14.5596	0.0001	0.0000	0.3240	1.1544	-0.7203	-0.3314	-1.6252	-0.4921
49.8750	14.5677	0.0001	0.0000	0.3280	-1.7669	0.0856	0.0064	-1.9173	1.2426
49.9000	14.5759	0.0001	0.0000	0.3240	0.5063	0.5955	0.3002	-1.2341	-0.3708
49.9250	14.5840	0.0001	0.0000	0.3320	-1.6515	-0.3950	-0.5958	-1.4932	0.0628
49.9500	14.5923	0.0001	0.0000	0.3200	0.3908	0.0662	-0.5126	-1.9032	1.8022
49.9750	14.6003	0.0001	0.0000	0.3320	-0.3462	-0.0260	0.0163	-1.3095	0.4872
50.0000	14.6086	0.0001	0.0000	0.3240	-1.6603	0.8188	0.4128	-1.4320	-0.8371
50.0250	14.6167	0.0001	0.0000	0.3280	0.9591	0.0323	-0.1748	-1.7807	-1.8677
50.0500	14.6249	0.0001	0.0000	0.3240	-0.5060	0.0128	-0.6252	-1.5121	-0.1610
50.0750	14.6330	0.0001	0.0000	0.3320	0.0889	0.0469	0.4274	-1.4791	-0.6879
50.1000	14.6413	0.0001	0.0000	0.3240	0.4885	0.3770	0.6478	-2.0163	-0.1890
50.1250	14.6494	0.0001	0.0000	0.3280	-0.9943	-0.6524	0.1631	-1.7995	-0.1050
50.1500	14.6576	0.0001	0.0000	0.3240	-0.0177	0.3964	0.1239	-2.2095	0.8276
50.1750	14.6657	0.0001	0.0000	0.3320	-0.9855	-0.4679	-0.0523	-2.7467	1.7789
50.2000	14.6740	0.0001	0.0000	0.3240	1.7938	0.0420	0.3100	-2.6808	-0.7625
50.2250	14.6821	0.0001	0.0000	0.3280	-0.9055	0.4838	0.4226	-1.8372	-1.3547
50.2500	14.6903	0.0001	0.0000	0.3240	1.1634	0.3624	-0.2335	-1.9456	-0.5667
50.2750	14.6984	0.0001	0.0000	0.3320	-0.2573	-0.2202	-0.5517	-1.6441	0.6411
50.3000	14.7067	0.0001	0.0000	0.3240	0.6039	-0.1279	-0.0963	-2.5111	-0.2309
50.3250	14.7148	0.0001	0.0000	0.3280	0.4619	0.7071	-0.2971	-2.1341	0.5198
50.3500	14.7230	0.0001	0.0000	0.3240	1.4919	-0.0212	-0.0376	-1.5592	-0.6506
50.3750	14.7311	0.0001	0.0000	0.3320	-0.9855	0.1245	0.2169	-2.2472	-0.7485
50.4000	14.7394	0.0001	0.0000	0.3240	-0.2573	-0.7349	0.0456	-1.5828	0.2447
50.4250	14.7475	0.0001	0.0000	0.3320	-0.0443	-0.3610	0.1925	-1.5686	-0.8744
50.4500	14.7558	0.0001	0.0000	0.3240	-0.1331	0.3478	0.3834	-1.9928	-1.0097
50.4750	14.7639	0.0001	0.0000	0.3280	0.0623	0.6392	-0.6545	-2.8880	0.4359
50.5000	14.7721	0.0001	0.0000	0.3240	-1.7935	0.0566	0.0652	-2.2000	-1.6019
50.5250	14.7802	0.0001	0.0000	0.3320	1.2788	0.0759	0.3834	-2.1012	-0.0770
50.5500	14.7885	0.0001	0.0000	0.3240	-0.3728	-0.1619	-0.9287	-2.7655	-0.4128
50.5750	14.7966	0.0001	0.0000	0.3280	1.1011	0.7217	-0.7524	-1.5451	0.8649
50.6000	14.8048	0.0001	0.0000	0.3240	-1.4650	0.4984	-0.3167	-2.2095	-1.5319
50.6250	14.8129	0.0001	0.0000	0.3320	-1.2252	0.6538	0.1973	-1.5781	1.7649
50.6500	14.8212	0.0001	0.0000	0.3240	0.3553	-0.2250	0.3100	-1.5969	-0.1703
50.6750	14.8293	0.0001	0.0000	0.3280	-2.0599	0.1682	-0.2041	-1.8985	-0.6879
50.7000	14.8375	0.0001	0.0000	0.3240	1.4386	-0.7786	-0.9776	-2.3037	1.3732
50.7250	14.8456	0.0001	0.0000	0.3320	-0.0620	0.4255	-0.2139	-2.3462	0.6924
50.7500	14.8539	0.0001	0.0000	0.3240	0.0179	0.7509	-0.9042	-1.3142	-0.2403
50.7750	14.8620	0.0001	0.0000	0.3280	-2.2375	0.1633	-0.9092	-1.7053	0.1281
50.8000	14.8702	0.0001	0.0000	0.3240	-1.6070	0.4255	0.0750	-2.1200	-0.2776
50.8250	14.8783	0.0001	0.0000	0.3280	1.7050	-0.2348	-0.5419	-2.4168	-1.4060
50.8500	14.8865	0.0001	0.0000	0.3240	0.7283	-0.0212	0.0946	-2.5158	-1.2195
50.8750	14.8946	0.0001	0.0000	0.3320	-0.3639	0.7217	0.1925	-1.9220	-0.3662
50.9000	14.9029	0.0001	0.0000	0.3240	-0.0886	-0.6427	-0.4196	-2.5959	1.4151
50.9250	14.9110	0.0001	0.0000	0.3280	-1.9001	-0.0843	-0.0180	-1.9928	0.3053
50.9500	14.9192	0.0001	0.0000	0.3240	-1.4206	0.2459	0.2072	-1.2954	-1.1542
50.9750	14.9273	0.0001	0.0000	0.3320	-0.7990	-0.2882	0.0896	-2.0257	0.0022
51.0000	14.9356	0.0001	0.0000	0.3240	0.1067	0.6781	0.5156	-1.5686	-2.7816
51.0250	14.9437	0.0001	0.0000	0.3280	0.9148	0.8480	-0.4587	-1.9644	-0.2776
51.0500	14.9519	0.0001	0.0000	0.3280	-0.5327	-0.0794	0.1142	-1.5451	1.2193
51.0750	14.9601	0.0001	0.0000	0.3280	-1.8290	-0.0163	0.3100	-1.5875	-0.3615
51.1000	14.9683	0.0001	0.0000	0.3280	-0.3995	0.3576	0.0652	-1.8090	-0.2822
51.1250	14.9765	0.0001	0.0000	0.3280	-1.0654	0.3188	0.0896	-1.7666	-0.3195
51.1500	14.9847	0.0001	0.0000	0.3240	-1.1719	0.1536	0.0700	-2.2331	0.5431
51.1750	14.9928	0.0001	0.0000	0.3320	-0.3196	0.3236	-0.4097	-2.4215	-0.6040
51.2000	15.0011	0.0001	0.0000	0.3240	-0.0087	-0.1522	-0.0523	-1.9409	0.1375
51.2250	15.0092	0.0001	0.0000	0.3280	-1.1365	0.1391	0.4716	-1.5121	0.9535
51.2500	15.0174	0.0001	0.0000	0.3240	-1.2074	-0.1134	-0.0279	-1.9597	-1.3174
51.2750	15.0255	0.0001	0.0000	0.3320	1.4208	-0.0989	0.1680	-1.6299	-0.4827
51.3000	15.0338	0.0001	0.0000	0.3240	-1.7935	-0.0017	-0.3020	-1.3236	-0.9117
51.3250	15.0419	0.0001	0.0000	0.3280	0.0090	0.7945	0.3541	-2.1247	-0.9490
51.3500	15.0501	0.0001	0.0000	0.3240	0.4619	0.9305	0.7065	-1.9550	-0.8604
51.3750	15.0582	0.0001	0.0000	0.3280	-0.1153	0.0856	-0.1209	-1.7100	0.1048
51.4000	15.0664	0.0001	0.0000	0.3240	-0.2573	0.3042	-0.4783	-2.4969	0.7576
51.4250	15.0745	0.0001	0.0000	0.3320	0.5418	-0.8708	-0.2188	-2.0540	0.3613
51.4500	15.0828	0.0001	0.0000	0.3240	-0.5859	-0.4969	0.3981	-2.1812	0.3333
51.4750	15.0909	0.0001	0.0000	0.3280	-0.4172	0.0469	-0.8700	-2.5771	0.2121
51.5000	15.0991	0.0001	0.0000	0.3240	-1.0565	-0.0746	0.2611	-1.7572	-1.9283
51.5250	15.1072	0.0001	0.0000	0.3280	0.5684	-0.1328	0.3295	-1.6157	1.0654
51.5500	15.1154	0.0001	0.0000	0.3280	-0.7723	0.1148	-0.2285	-1.6110	0.4732
51.5750	15.1236	0.0001	0.0000	0.3280	-2.0333	-0.0648	0.4764	-2.5111	0.9022
51.6000	15.1318	0.0001	0.0000	0.3240	-0.8789	0.9159	0.1582	-1.5073	0.6877
51.6250	15.1399	0.0001	0.0000	0.3280	1.4030	0.6586	-0.3461	-2.4452	-0.0164
51.6500	15.1481	0.0001	0.0000	0.3240	-0.2751	0.2604	-0.1062	-1.9268	-0.4687
51.6750	15.1562	0.0001	0.0000	0.3320	0.1955	0.3576	-0.1601	-1.6723	0.1841
51.7000	15.1645	0.0001	0.0000	0.3240	-2.6904	-0.0551	0.1925	-2.3178	-0.5387
51.7250	15.1726	0.0001	0.0000	0.3280	-1.2341	-0.4921	0.3002	-1.5168	1.1027
51.7500	15.1808	0.0001	0.0000	0.3280	-0.7546	-0.1279	0.0211	-1.8137	1.0514
51.7750	15.1890	0.0001	0.0000	0.3280	-1.5183	0.2799	-0.4097	-2.2472	1.0887
51.8000	15.1972	0.0001	0.0000	0.3240	1.4563	-0.2591	-0.0327	-1.9032	-0.0118
51.8250	15.2053	0.0001	0.0000	0.3320	0.1866	-0.3076	0.2512	-2.2425	-0.4175
51.8500	15.2136	0.0001	0.0000	0.3240	0.1511	-0.3756	0.0456	-1.5592	-1.3734
51.8750	15.2217	0.0001	0.0000	0.3280	0.4707	-0.4241	-1.0462	-1.8231	-1.0936
51.9000	15.2299	0.0001	0.0000	0.3240	-1.2341	0.0517	-0.5762	-1.9644	-1.7744
51.9250	15.2380	0.0001	0.0000	0.3320	1.3409	0.7266	0.1043	-2.0822	0.7810
51.9500	15.2463	0.0001	0.0000	0.3240	-1.2697	-0.0454	0.0994	-2.4687	-0.5294
51.9750	15.2544	0.0001	0.0000	0.3280	-0.3372	0.0128	0.2365	-2.1765	0.9815
52.0000	15.2626	0.0001	0.0000	0.3240	-0.9943	0.3430	0.6625	-2.4121	-2.4785
52.0250	15.2707	0.0001	0.0000	0.3320	1.0124	0.1633	-0.0768	-1.1021	0.3100
52.0500	15.2790	0.0001	0.0000	0.3240	-0.7813	-0.0600	-0.5517	-1.3613	-0.3009
52.0750	15.2871	0.0001	0.0000	0.3320	-1.4916	0.2071	0.9269	-1.4932	-0.4268
52.1000	15.2954	0.0001	0.0000	0.3240	-0.1419	-0.3270	0.2904	-1.7477	1.0561
52.1250	15.3035	0.0001	0.0000	0.3280	1.5274	0.7557	-0.0083	-1.5733	-0.1377
52.1500	15.3117	0.0001	0.0000	0.3240	-0.6391	1.0907	0.1729	-1.7995	0.4359
52.1750	15.3198	0.0001	0.0000	0.3280	0.2576	0.4595	0.1289	-2.0446	-0.9397
52.2000	15.3280	0.0001	0.0000	0.3240	-0.1775	0.1682	-0.2580	-1.5404	-0.3242
52.2250	15.3361	0.0001	0.0000	0.3320	-1.3406	0.4255	0.1289	-1.4650	0.5711
52.2500	15.3444	0.0001	0.0000	0.3240	0.9148	-0.8805	-0.5126	-2.2849	-1.1822
52.2750	15.3525	0.0001	0.0000	0.3320	0.9769	-0.2057	-0.1405	-1.6347	-0.6832
52.3000	15.3608	0.0001	0.0000	0.3240	-1.4738	0.6878	0.2757	-1.7901	0.0675
52.3250	15.3689	0.0001	0.0000	0.3280	-0.5593	0.0420	0.0407	-2.0069	-0.9211
52.3500	15.3771	0.0001	0.0000	0.3240	-1.8112	-0.0405	-0.1405	-1.9597	-1.6205
52.3750	15.3852	0.0001	0.0000	0.3280	-0.0709	0.2071	-0.0670	-2.0163	0.3520
52.4000	15.3934	0.0001	0.0000	0.3240	1.5718	0.0371	-0.2824	-2.5959	-1.7464
52.4250	15.4015	0.0001	0.0000	0.3320	-1.0832	0.0031	0.8974	-1.8797	0.2354
52.4500	15.4098	0.0001	0.0000	0.3240	0.8881	-0.0551	-0.1159	-1.8985	1.8488
52.4750	15.4179	0.0001	0.0000	0.3280	-1.3051	0.0323	0.2659	-1.7477	-0.5713
52.5000	15.4261	0.0001	0.0000	0.3240	0.2133	0.6974	1.0933	-2.3274	-0.3662
52.5250	15.4342	0.0001	0.0000	0.3320	0.5773	0.0954	-1.0218	-2.1718	-0.0397
52.5500	15.4425	0.0001	0.0000	0.3240	-0.5149	-0.2202	-0.1943	-1.4320	0.1841
52.5750	15.4506	0.0001	0.0000	0.3280	-0.4261	0.0031	0.4079	-2.3744	0.9115
52.6000	15.4588	0.0001	0.0000	0.3240	0.9769	0.4887	-0.0376	-2.0304	-0.1144
52.6250	15.4669	0.0001	0.0000	0.3320	0.9148	-0.2978	0.3247	-1.7995	-2.5578
52.6500	15.4752	0.0001	0.0000	0.3240	0.3642	0.4110	-0.0670	-2.5299	0.0255
52.6750	15.4833	0.0001	0.0000	0.3320	-1.7136	-0.1571	-0.2678	-2.8786	-0.6086
52.7000	15.4916	0.0001	0.0000	0.3240	-0.6391	0.0954	-0.6937	-1.6817	-1.6019
52.7250	15.4997	0.0001	0.0000	0.3280	-0.1331	-0.3998	0.4911	-1.7194	0.9628
52.7500	15.5079	0.0001	0.0000	0.3280	0.0979	-0.0503	0.2757	-2.4356	0.8043
52.7750	15.5161	0.0001	0.0000	0.3280	0.3553	0.1585	-0.1209	-1.5263	1.8954
52.8000	15.5243	0.0001	0.0000	0.3240	-1.2252	0.0323	-0.3216	-1.9456	-0.0491
52.8250	15.5324	0.0001	0.0000	0.3280	0.2399	-0.3027	-0.2727	-1.3848	-0.0024
52.8500	15.5406	0.0001	0.0000	0.3240	-2.3529	0.2799	0.3198	-2.5346	1.7089
52.8750	15.5487	0.0001	0.0000	0.3320	-1.9711	0.3430	-0.6301	-1.3990	1.1307
52.9000	15.5570	0.0001	0.0000	0.3240	0.9769	0.6781	-0.1796	-1.7147	0.0022
52.9250	15.5651	0.0001	0.0000	0.3320	-0.2663	0.5081	0.5058	-1.4320	0.1281
52.9500	15.5734	0.0001	0.0000	0.3240	0.4086	-0.0017	-0.8063	-1.5073	0.1654
52.9750	15.5815	0.0001	0.0000	0.3280	-1.1098	0.1294	0.1582	-1.8325	-0.3382
53.0000	15.5897	0.0001	0.0000	0.3240	-0.1952	0.5081	-0.1453	-2.2896	-0.1517
53.0250	15.5978	0.0001	0.0000	0.3280	0.3020	0.3673	-0.6154	-1.3142	-0.0957
53.0500	15.6060	0.0001	0.0000	0.3240	-0.9677	1.2850	-0.2824	-2.2849	0.3426
53.0750	15.6141	0.0001	0.0000	0.3280	0.2043	0.1925	-0.4832	-1.3330	-0.8511
53.1000	15.6223	0.0001	0.0000	0.3240	0.0268	-0.5164	0.0652	-1.8750	0.0442
53.1250	15.6304	0.0001	0.0000	0.3320	-1.5716	-0.0308	-0.0817	-1.5216	0.9955
